county_fips,state_name,county_name,housing_units,tier1,tier2,tier3,coverage_25_3,coverage_100_20,coverage_250_25,coverage_1000_100,state,county,svi_overall,svi_soc,svi_hh,svi_min,svi_hous
06019,CA,Fresno County,374671,4,4,3,1,0.9297,0.8484,0.2419,CA,Fresno,0.9609,0.9596,0.8848,0.9679,0.8561
06021,CA,Glenn County,13501,4,4,2,1,0.9504,0.5875,0.0633,CA,Glenn,0.8854,0.8625,0.944,0.8717,0.5834
06023,CA,Humboldt County,71567,4,4,2,1,0.9413,0.6769,2e-4,CA,Humboldt,0.8278,0.8269,0.5201,0.6416,0.9067
06025,CA,Imperial County,65163,4,3,3,1,0.8366,0.8298,0.0106,CA,Imperial,0.9946,0.971,0.9376,0.994,0.9873
06027,CA,Inyo County,12336,4,1,1,1,0.1958,0.1458,0.1082,CA,Inyo,0.5293,0.2778,0.5248,0.7801,0.7747
06029,CA,Kern County,334595,4,4,3,1,0.9138,0.8976,0.2218,CA,Kern,0.9694,0.9621,0.8221,0.9526,0.9332
06031,CA,Kings County,50188,4,4,3,1,0.9294,0.8869,0.1441,CA,Kings,0.9459,0.922,0.8339,0.9583,0.8921
06033,CA,Lake County,38320,4,3,3,1,0.8547,0.8289,0,CA,Lake,0.895,0.8765,0.9278,0.6929,0.7514
06035,CA,Lassen County,13925,4,2,2,1,0.6823,0.596,1e-4,CA,Lassen,0.6353,0.613,0.2651,0.7377,0.7708
06037,CA,Los Angeles County,3868643,4,4,4,1,0.9505,0.9395,0.351,CA,Los Angeles,0.8584,0.874,0.3215,0.9736,0.9074
06039,CA,Madera County,58107,4,3,2,1,0.7572,0.7102,0.1094,CA,Madera,0.9348,0.9554,0.832,0.9507,0.7454
06041,CA,Marin County,126826,4,4,4,1,0.9699,0.9445,0.2992,CA,Marin,0.3316,0.1305,0.3587,0.6747,0.661
06043,CA,Mariposa County,11011,4,1,1,1,0.0199,0.0054,3e-4,CA,Mariposa,0.83,0.6948,0.9134,0.5656,0.8246
06045,CA,Mendocino County,50990,4,3,2,1,0.7899,0.6199,0.1404,CA,Mendocino,0.9561,0.8813,0.9723,0.7495,0.9055
06047,CA,Merced County,101435,4,4,3,1,0.9651,0.8074,0.1777,CA,Merced,0.9698,0.9644,0.9029,0.972,0.8628
06049,CA,Modoc County,6066,4,1,1,1,0.3699,0.1906,0.1543,CA,Modoc,0.7715,0.7505,0.824,0.5923,0.5945
06051,CA,Mono County,15546,4,2,2,1,0.738,0.7154,0.0645,CA,Mono,0.4223,0.4749,0.0363,0.7377,0.6827
06053,CA,Monterey County,161141,4,4,3,1,0.9822,0.885,0.1968,CA,Monterey,0.845,0.8164,0.5423,0.9653,0.8348
06055,CA,Napa County,61658,4,4,3,1,0.9432,0.8727,0.2735,CA,Napa,0.6209,0.4141,0.3765,0.8654,0.8603
06057,CA,Nevada County,59859,4,3,2,1,0.7882,0.6307,0.0655,CA,Nevada,0.2164,0.2524,0.3106,0.4605,0.1782
06059,CA,Orange County,1244944,4,4,4,1,0.9622,0.9536,0.2764,CA,Orange,0.5621,0.5391,0.2218,0.9239,0.6085
06061,CA,Placer County,191226,4,4,3,1,0.9043,0.8323,0.306,CA,Placer,0.1782,0.1346,0.2934,0.6617,0.1814
06063,CA,Plumas County,17332,4,1,1,1,0.4997,0.2849,3e-4,CA,Plumas,0.3972,0.289,0.4539,0.5137,0.5204
06065,CA,Riverside County,934100,4,4,4,1,0.9325,0.9205,0.4711,CA,Riverside,0.8297,0.8304,0.6633,0.9468,0.6747
06067,CA,Sacramento County,629197,4,4,4,1,0.9823,0.965,0.4899,CA,Sacramento,0.7673,0.648,0.6795,0.9064,0.7199
06069,CA,San Benito County,22900,4,4,3,1,0.9769,0.7682,0.0729,CA,San Benito,0.5738,0.6865,0.5875,0.9507,0.1636
06071,CA,San Bernardino County,809735,4,3,3,1,0.894,0.8876,0.401,CA,San Bernardino,0.9058,0.8842,0.7845,0.9701,0.8125
06073,CA,San Diego County,1322642,4,4,4,1,0.9783,0.9753,0.2106,CA,San Diego,0.6989,0.6314,0.2352,0.8978,0.8581
06075,CA,San Francisco County,438472,4,4,4,1,0.9933,0.9867,0.4552,CA,San Francisco,0.4322,0.2457,0.0258,0.9239,0.9484
06077,CA,San Joaquin County,270915,4,4,4,1,0.9774,0.9233,0.2867,CA,San Joaquin,0.8864,0.8278,0.8202,0.9615,0.7887
06079,CA,San Luis Obispo County,138051,4,4,3,1,0.9525,0.853,0.1936,CA,San Luis Obispo,0.4465,0.3523,0.1461,0.7024,0.7336
06081,CA,San Mateo County,303106,4,4,4,1,0.9887,0.97,0.6138,CA,San Mateo,0.2638,0.1267,0.0856,0.9325,0.6053
06083,CA,Santa Barbara County,176567,4,4,4,1,0.9518,0.9489,0.2556,CA,Santa Barbara,0.8364,0.8106,0.331,0.9058,0.936
06085,CA,Santa Clara County,733418,4,4,4,1,0.9974,0.9671,0.4089,CA,Santa Clara,0.3714,0.1715,0.1114,0.9621,0.7763
06087,CA,Santa Cruz County,116867,4,4,4,1,0.9812,0.9308,0.246,CA,Santa Cruz,0.6139,0.5181,0.14,0.8195,0.9125
06089,CA,Shasta County,90212,4,2,2,1,0.7145,0.662,0.0233,CA,Shasta,0.7451,0.5933,0.7941,0.564,0.7989
06091,CA,Sierra County,2581,4,1,1,1,0.229,0.0085,4e-4,CA,Sierra,0.281,0.5325,0.3501,0.3682,0.0792
06093,CA,Siskiyou County,28186,4,2,2,1,0.7048,0.5183,0.1654,CA,Siskiyou,0.7492,0.7381,0.7132,0.6155,0.6308
06095,CA,Solano County,177917,4,4,4,1,0.9821,0.9536,0.2425,CA,Solano,0.6311,0.4459,0.5551,0.9392,0.6922
06097,CA,Sonoma County,227290,4,4,4,1,0.9322,0.9278,0.2102,CA,Sonoma,0.5076,0.3832,0.3421,0.767,0.6642
06099,CA,Stanislaus County,199291,4,4,4,1,0.987,0.9025,0.207,CA,Stanislaus,0.8498,0.8402,0.8425,0.9211,0.5687
06101,CA,Sutter County,39558,4,4,3,1,0.994,0.8667,0.2074,CA,Sutter,0.8619,0.8323,0.8686,0.8962,0.6292
06103,CA,Tehama County,30761,4,3,1,1,0.7914,0.4559,0,CA,Tehama,0.9287,0.8546,0.9777,0.7126,0.7823
06105,CA,Trinity County,9528,4,1,1,1,0.1054,0,0,CA,Trinity,0.8612,0.837,0.8609,0.5439,0.8071
06107,CA,Tulare County,168333,4,3,3,1,0.8686,0.8044,0.1924,CA,Tulare,0.9344,0.9733,0.8622,0.9694,0.6047
06109,CA,Tuolumne County,34738,4,2,2,1,0.6731,0.5767,0.0051,CA,Tuolumne,0.5961,0.5363,0.4325,0.5541,0.7327
06111,CA,Ventura County,317008,4,4,4,1,0.9315,0.9253,0.3497,CA,Ventura,0.6073,0.57,0.3495,0.8978,0.5882
06113,CA,Yolo County,87796,4,4,3,1,0.9584,0.8832,0.2228,CA,Yolo,0.7307,0.6085,0.1725,0.8934,0.9634
06115,CA,Yuba County,31452,4,4,3,1,0.9193,0.7521,0.2304,CA,Yuba,0.9147,0.8396,0.8861,0.853,0.8845
08001,CO,Adams County,204634,4,4,4,1,0.9775,0.9712,0.0866,CO,Adams,0.6894,0.6168,0.6738,0.881,0.529
08003,CO,Alamosa County,9353,4,4,2,1,0.9864,0.7082,0.3355,CO,Alamosa,0.9806,0.9198,0.8342,0.888,0.9975
08005,CO,Arapahoe County,284090,4,4,4,1,0.9913,0.9877,0.1881,CO,Arapahoe,0.4131,0.3386,0.3924,0.7992,0.3676
08007,CO,Archuleta County,11016,4,3,1,1,0.788,0.4266,0.012,CO,Archuleta,0.2836,0.4624,0.077,0.6073,0.2467
08009,CO,Baca County,3533,4,4,1,1,1,0.2021,0.2021,CO,Baca,0.5522,0.4386,0.8355,0.4758,0.4475
08011,CO,Bent County,2740,4,4,1,1,1,0.4493,0.4493,CO,Bent,0.8119,0.7416,0.7597,0.8224,0.7244
08013,CO,Boulder County,152607,4,4,4,1,0.9503,0.9414,0.2893,CO,Boulder,0.212,0.2129,0.0248,0.5907,0.5554
08014,CO,Broomfield County,34154,4,4,4,1,0.9918,0.9893,0,CO,Broomfield,0.0691,0.0827,0.0792,0.6044,0.0987
08015,CO,Chaffee County,13373,4,2,2,1,0.5956,0.5849,0,CO,Chaffee,0.6203,0.3577,0.7346,0.4535,0.8724
08017,CO,Cheyenne County,1448,4,4,1,1,1,0.1837,0.1837,CO,Cheyenne,0.0608,0.0573,0.3109,0.493,0.0382
08019,CO,Clear Creek County,6361,4,1,1,1,0.4916,0.4567,0.0467,CO,Clear Creek,0.1381,0.2928,0.0742,0.3736,0.1381
08021,CO,Conejos County,5097,4,4,1,1,0.9743,0.475,0.475,CO,Conejos,0.8915,0.8628,0.9357,0.8988,0.6346
08023,CO,Costilla County,3446,4,4,2,1,1,0.5485,0.5485,CO,Costilla,0.9163,0.9459,0.9908,0.9497,0.2712
08025,CO,Crowley County,2158,4,4,1,1,0.9866,0.0769,0.0769,CO,Crowley,0.824,0.8199,0.6789,0.8552,0.6919
08027,CO,Custer County,4825,4,1,1,1,0.0137,0.0035,0,CO,Custer,0.0557,0.1795,0.078,0.4411,0.022
08029,CO,Delta County,18009,4,4,3,1,0.9223,0.7679,0.7127,CO,Delta,0.7327,0.8227,0.6843,0.5382,0.4962
08031,CO,Denver County,367992,4,4,4,1,0.9991,0.9988,0.4835,CO,Denver,0.5821,0.5535,0.0834,0.8511,0.8533
08033,CO,Dolores County,2080,4,1,1,1,0.1091,0.0457,0.0457,CO,Dolores,0.0627,0.029,0.6213,0.5589,0.0127
08035,CO,Douglas County,146201,4,4,4,1,0.9788,0.9401,0.1331,CO,Douglas,0.0248,0.0118,0.1133,0.5274,0.0538
08037,CO,Eagle County,36390,4,4,3,1,0.9342,0.895,0.097,CO,Eagle,0.3561,0.4574,0.0939,0.7222,0.3794
08039,CO,Elbert County,11167,4,2,2,1,0.6778,0.6054,0.5092,CO,Elbert,0.001,0.0267,0.0108,0.4055,0.0019
08041,CO,El Paso County,308231,4,4,4,1,0.9652,0.9449,0.5029,CO,El Paso,0.4895,0.4134,0.3835,0.7015,0.5668
08043,CO,Fremont County,22220,4,2,2,1,0.7101,0.7048,0.0097,CO,Fremont,0.6197,0.5296,0.4383,0.5656,0.8039
08045,CO,Garfield County,29547,4,4,3,1,0.903,0.806,0.21560000000000001,CO,Garfield,0.5716,0.5153,0.4313,0.7091,0.6143
08047,CO,Gilpin County,4138,4,1,1,1,0.4674,0.0454,0.0454,CO,Gilpin,0.0146,0.0812,0.0016,0.4367,0.1464
08049,CO,Grand County,18693,4,3,2,1,0.7913,0.7206,0.0163,CO,Grand,0.1881,0.3472,0.0051,0.4341,0.5191
08051,CO,Gunnison County,13916,4,2,2,1,0.7232,0.5804,0.1585,CO,Gunnison,0.1868,0.3307,0.0032,0.4211,0.6496
08053,CO,Hinsdale County,1622,4,1,1,1,0.0068,0.0068,0.0068,CO,Hinsdale,0.2603,0.5576,0.7155,0.4233,0.0041
08055,CO,Huerfano County,6412,4,3,1,1,0.8472,0.4322,0.2143,CO,Huerfano,0.4188,0.2938,0.6951,0.7747,0.2588
08057,CO,Jackson County,1420,4,4,1,1,0.9254,0,0,CO,Jackson,0.2257,0.5595,0.1967,0.3934,0.0395
08059,CO,Jefferson County,263204,4,4,4,1,0.9578,0.9403,0.115,CO,Jefferson,0.1076,0.1372,0.043,0.5815,0.2107
08061,CO,Kiowa County,1455,4,4,1,1,1,0.4117,0.4117,CO,Kiowa,0.1292,0.2158,0.2925,0.1445,0.1139
08063,CO,Kit Carson County,4823,4,4,2,1,1,0.6544,0.334,CO,Kit Carson,0.6658,0.4898,0.8806,0.5815,0.6069
08065,CO,Lake County,4912,4,2,2,1,0.7077,0.706,0.0033,CO,Lake,0.4481,0.5605,0.0824,0.7171,0.4984
08067,CO,La Plata County,33602,4,3,2,1,0.7923,0.5538,0.034,CO,La Plata,0.2527,0.3078,0.0143,0.5802,0.6572
08069,CO,Larimer County,172382,4,4,3,1,0.9413,0.8039,0.4608,CO,Larimer,0.1833,0.2877,0.0242,0.5172,0.3313
08071,CO,Las Animas County,10207,4,4,2,1,1,0.5472,0.1303,CO,Las Animas,0.8326,0.7909,0.8393,0.859,0.6337
08073,CO,Lincoln County,3646,4,4,1,1,0.9534,0.3182,0.3182,CO,Lincoln,0.5029,0.3511,0.2737,0.69,0.8055
08075,CO,Logan County,10772,4,4,3,1,1,0.7807,0.3201,CO,Logan,0.6595,0.5843,0.1929,0.6104,0.9437
08077,CO,Mesa County,74991,4,4,3,1,0.9551,0.8291,0.0037,CO,Mesa,0.6833,0.6941,0.5859,0.5363,0.6521
08079,CO,Mineral County,1534,4,1,1,1,0.4218,0.4192,0.4192,CO,Mineral,0.0754,0.5519,0.0035,0.5115,0.0143
08081,CO,Moffat County,7741,4,4,2,1,1,0.7294,0.5715,CO,Moffat,0.8087,0.7642,0.8784,0.5541,0.6846
08083,CO,Montezuma County,14800,4,2,1,1,0.7386,0.0958,0.0122,CO,Montezuma,0.5299,0.5824,0.6451,0.656,0.2543
08085,CO,Montrose County,22171,4,3,3,1,0.8474,0.7868,0.7545,CO,Montrose,0.5363,0.6283,0.612,0.6114,0.2584
08087,CO,Morgan County,13666,4,4,3,1,0.9861,0.8675,0.5732,CO,Morgan,0.8418,0.7384,0.8215,0.8119,0.7992
08089,CO,Otero County,10127,4,4,3,1,1,0.752,0.3986,CO,Otero,0.8886,0.7912,0.9615,0.8625,0.6843
08091,CO,Ouray County,3930,4,2,1,1,0.5153,0.4835,0.4835,CO,Ouray,0.0274,0.3332,0.0188,0.1945,0.0048
08093,CO,Park County,15906,4,1,1,1,0.2966,0.0721,0.072,CO,Park,0.0169,0.3068,0.0086,0.3845,0.0029
08095,CO,Phillips County,2881,4,4,3,1,1,0.8782,0.6411,CO,Phillips,0.4332,0.5267,0.3972,0.6964,0.2171
08097,CO,Pitkin County,15946,4,3,3,1,0.8964,0.8874,0.0181,CO,Pitkin,0.1458,0.1435,0.0933,0.4682,0.3138
08099,CO,Prowers County,6912,4,4,2,1,1,0.6021,0.2357,CO,Prowers,0.9612,0.8504,0.9634,0.8071,0.9605
08101,CO,Pueblo County,79453,4,4,3,1,0.9348,0.8633,0.1417,CO,Pueblo,0.8587,0.7161,0.8673,0.8673,0.8243
08103,CO,Rio Blanco County,3952,4,4,2,1,1,0.5663,0,CO,Rio Blanco,0.4812,0.5236,0.2864,0.4841,0.578
08105,CO,Rio Grande County,8100,4,2,2,1,0.6535,0.5249,0.2944,CO,Rio Grande,0.9408,0.866,0.9701,0.8663,0.8081
08107,CO,Routt County,20161,4,4,3,1,0.983,0.8831,0.225,CO,Routt,0.1066,0.2161,0.0105,0.3794,0.3234
08109,CO,Saguache County,4742,4,1,1,1,0.4764,0.2469,0.2469,CO,Saguache,0.8052,0.936,0.8794,0.8036,0.2097
08111,CO,San Juan County,1243,4,2,2,1,0.6066,0.6066,0.6066,CO,San Juan,0.4204,0.5878,0.169,0.6232,0.2976
08113,CO,San Miguel County,7224,4,2,1,1,0.5073,0.4898,0.2404,CO,San Miguel,0.1595,0.2919,0.0229,0.4443,0.3014
08115,CO,Sedgwick County,1822,4,4,2,1,1,0.7086,0.1471,CO,Sedgwick,0.8125,0.7619,0.979,0.5691,0.4319
08117,CO,Summit County,35399,4,3,3,1,0.8983,0.8943,0.0475,CO,Summit,0.1996,0.3631,0.0095,0.5363,0.4173
08119,CO,Teller County,14824,4,2,1,1,0.5109,0.2487,0.2466,CO,Teller,0.1038,0.2715,0.0353,0.4271,0.1073
08121,CO,Washington County,4605,4,4,2,1,0.9957,0.6098,0.1742,CO,Washington,0.2422,0.1082,0.3453,0.4233,0.5309
08123,CO,Weld County,139924,4,4,3,1,0.9381,0.7627,0.1512,CO,Weld,0.6111,0.5633,0.5576,0.7342,0.5471
08125,CO,Yuma County,6143,4,4,3,1,1,0.796,0.4381,CO,Yuma,0.4917,0.4682,0.712,0.6327,0.2759
09001,CT,Fairfield County,412325,4,4,4,1,1,0.9504,0.6736,CT,Fairfield,0.6184,0.5286,0.416,0.7826,0.7081
09003,CT,Hartford County,422087,4,4,4,1,1,0.9968,0.5935,CT,Hartford,0.5955,0.4102,0.5092,0.7934,0.7457
09005,CT,Litchfield County,98178,4,4,4,1,1,0.919,0.3104,CT,Litchfield,0.1512,0.2403,0.15310000000000001,0.3908,0.1591
09007,CT,Middlesex County,84784,4,4,4,1,1,0.9901,0.4491,CT,Middlesex,0.1843,0.1458,0.175,0.4981,0.316
09009,CT,New Haven County,405025,4,4,4,1,1,0.9912,0.5785,CT,New Haven,0.6512,0.4879,0.4698,0.7718,0.8278
09011,CT,New London County,135036,4,4,4,1,1,0.9815,0.4012,CT,New London,0.3959,0.275,0.3912,0.6251,0.528
09013,CT,Tolland County,65753,4,4,4,1,1,0.9719,0.5632,CT,Tolland,0.1073,0.156,0.0099,0.4854,0.4249
09015,CT,Windham County,55349,4,4,4,1,1,0.9184,0.0986,CT,Windham,0.4799,0.4873,0.5038,0.5181,0.4227
10001,DE,Kent County,85264,4,4,4,1,0.9433,0.9419,0,DE,Kent,0.8444,0.6728,0.8829,0.7877,0.8434
10003,DE,New Castle County,253640,4,4,4,1,0.9914,0.9908,0.2212,DE,New Castle,0.4733,0.3517,0.3546,0.8256,0.571
10005,DE,Sussex County,171139,4,4,4,1,0.9509,0.9446,0,DE,Sussex,0.4898,0.4341,0.5977,0.627,0.4099
11001,DC,District of Columbia,366455,4,4,4,1,0.9982,0.9965,0.3866,DC,District of Columbia,0.6502,0.4488,0.1276,0.9405,0.9726
12001,FL,Alachua County,158987,4,3,3,1,0.8897,0.8644,0.1183,FL,Alachua,0.6334,0.6372,0.0423,0.789,0.9402
12003,FL,Baker County,10958,4,2,2,1,0.7379,0.7379,0.1706,FL,Baker,0.437,0.4962,0.1502,0.5656,0.5506
12005,FL,Bay County,116975,4,4,4,1,0.9618,0.9596,0.4368,FL,Bay,0.733,0.62,0.7171,0.6127,0.7626
12007,FL,Bradford County,12536,4,1,1,1,0.4666,0.4074,0.0205,FL,Bradford,0.8982,0.9211,0.4459,0.6464,0.9793
12009,FL,Brevard County,324618,4,4,4,1,0.9373,0.9297,0.2494,FL,Brevard,0.4707,0.5095,0.4838,0.6375,0.3106
12011,FL,Broward County,939123,4,4,4,1,0.9807,0.974,0.5101,FL,Broward,0.7826,0.7934,0.5086,0.944,0.6614
12013,FL,Calhoun County,7117,4,1,1,1,0.3067,0.2951,0,FL,Calhoun,0.7362,0.7969,0.2247,0.5891,0.8806
12015,FL,Charlotte County,120431,4,4,4,1,0.9302,0.9278,0.0743,FL,Charlotte,0.6168,0.6022,0.6706,0.4901,0.5446
12017,FL,Citrus County,92937,4,3,3,1,0.8843,0.8783,0.0064,FL,Citrus,0.5388,0.7167,0.5605,0.3908,0.2788
12019,FL,Clay County,92616,4,3,3,1,0.8848,0.8589,0.4637,FL,Clay,0.3908,0.387,0.5681,0.6572,0.2059
12021,FL,Collier County,242713,4,4,4,1,0.9794,0.9692,0.1887,FL,Collier,0.647,0.6356,0.4586,0.7651,0.5926
12023,FL,Columbia County,34413,4,2,2,1,0.6324,0.5821,0.0185,FL,Columbia,0.8947,0.8682,0.6926,0.6595,0.9516
12027,FL,DeSoto County,18439,4,1,1,1,0.4405,0.3711,0,FL,DeSoto,0.994,0.9949,0.9395,0.8469,0.9456
12029,FL,Dixie County,10162,4,1,1,1,0.022,0.0147,0.0147,FL,Dixie,0.767,0.6181,0.4596,0.4822,0.9815
12031,FL,Duval County,486072,4,4,4,1,0.9878,0.9853,0.4689,FL,Duval,0.7973,0.7231,0.6082,0.8654,0.8017
12033,FL,Escambia County,159693,4,4,4,1,0.9741,0.9722,0.2303,FL,Escambia,0.7502,0.7244,0.4561,0.7514,0.7976
12035,FL,Flagler County,59201,4,4,4,1,0.9464,0.944,0.3164,FL,Flagler,0.3491,0.5341,0.5611,0.6327,0.0516
12037,FL,Franklin County,9780,4,4,3,1,0.9044,0.8989,0.0147,FL,Franklin,0.9071,0.9717,0.5156,0.606,0.9227
12039,FL,Gadsden County,22112,4,2,2,1,0.7047,0.7043,0.0259,FL,Gadsden,0.9726,0.8415,0.9516,0.9554,0.9809
12041,FL,Gilchrist County,8751,4,1,1,1,0.1426,0.0032,9e-4,FL,Gilchrist,0.8157,0.5611,0.9586,0.43,0.9007
12043,FL,Glades County,9562,4,1,1,1,0.4584,0.419,0,FL,Glades,0.8921,0.944,0.6623,0.795,0.8049
12045,FL,Gulf County,11227,4,2,2,1,0.7488,0.7456,0.0159,FL,Gulf,0.6719,0.4685,0.8199,0.5786,0.7355
12047,FL,Hamilton County,7204,4,1,1,1,0.3519,0.1131,0.0347,FL,Hamilton,0.9799,0.9758,0.7482,0.8501,0.9917
12049,FL,Hardee County,13131,4,2,2,1,0.6909,0.6015,0,FL,Hardee,0.9618,0.9462,0.8294,0.8902,0.9526
12051,FL,Hendry County,19105,4,2,2,1,0.6785,0.6486,1e-4,FL,Hendry,0.9959,0.9959,0.8647,0.9593,0.9799
12053,FL,Hernando County,95438,4,4,4,1,0.9463,0.9332,0.1296,FL,Hernando,0.6645,0.7941,0.7113,0.5996,0.2896
12055,FL,Highlands County,72101,4,3,3,1,0.864,0.8592,0,FL,Highlands,0.8466,0.8501,0.8453,0.7247,0.6407
12057,FL,Hillsborough County,665372,4,4,4,1,0.9429,0.9404,0.7024,FL,Hillsborough,0.7906,0.739,0.5595,0.8842,0.774
12059,FL,Holmes County,10023,4,1,1,1,0.208,0.208,0,FL,Holmes,0.8625,0.9122,0.8711,0.4243,0.705
12061,FL,Indian River County,95810,4,4,4,1,0.9746,0.9722,0.2741,FL,Indian River,0.521,0.6257,0.493,0.6232,0.2884
12063,FL,Jackson County,25358,4,1,1,1,0.4984,0.4979,0,FL,Jackson,0.8991,0.837,0.8027,0.732,0.9309
12065,FL,Jefferson County,7995,4,1,1,1,0.039,0.0124,0,FL,Jefferson,0.6687,0.6655,0.4255,0.7973,0.6359
12067,FL,Lafayette County,3908,4,1,1,1,0.2692,0.1062,0.0985,FL,Lafayette,0.796,0.9007,0.1798,0.726,0.8641
12069,FL,Lake County,195848,4,3,3,1,0.8743,0.8617,0.0104,FL,Lake,0.6779,0.6642,0.7231,0.6951,0.4685
12071,FL,Lee County,481029,4,4,4,1,0.9503,0.9482,0.1385,FL,Lee,0.7209,0.6798,0.6378,0.7231,0.6416
12073,FL,Leon County,144729,4,4,4,1,0.9585,0.954,0.4304,FL,Leon,0.6588,0.6547,0.0777,0.8313,0.9157
12075,FL,Levy County,26258,4,1,1,1,0.1784,0.1196,0,FL,Levy,0.774,0.9061,0.7279,0.5656,0.4052
12077,FL,Liberty County,3861,4,1,1,1,0.3292,0.3266,0,FL,Liberty,0.7062,0.8654,0.1906,0.6216,0.6865
12079,FL,Madison County,10416,4,1,1,1,0.374,0.3679,0,FL,Madison,0.915,0.9042,0.4227,0.8552,0.986
12081,FL,Manatee County,222018,4,4,4,1,0.9613,0.9602,0.5816,FL,Manatee,0.6983,0.705,0.5808,0.6712,0.6018
12083,FL,Marion County,193134,4,3,3,1,0.8276,0.8028,0.0083,FL,Marion,0.8542,0.8176,0.8472,0.6849,0.7473
12085,FL,Martin County,91127,4,4,4,1,0.9751,0.9726,0.1714,FL,Martin,0.4898,0.4262,0.4443,0.577,0.5713
12086,FL,Miami-Dade County,1188757,4,4,4,1,0.98740000000000006,0.9818,0.6363,FL,Miami-Dade,0.9007,0.929,0.4698,0.9892,0.9042
12087,FL,Monroe County,63265,4,4,4,1,0.9869,0.9861,0.9717,FL,Monroe,0.6986,0.5201,0.2511,0.7314,0.9771
12089,FL,Nassau County,45663,4,4,3,1,0.9035,0.8759,0.3221,FL,Nassau,0.2976,0.3183,0.3778,0.4243,0.2807
12091,FL,Okaloosa County,111336,4,4,4,1,0.9373,0.9323,0.0025,FL,Okaloosa,0.5385,0.4644,0.5207,0.648,0.5637
12093,FL,Okeechobee County,21160,4,3,2,1,0.7543,0.7444,0,FL,Okeechobee,0.9093,0.8593,0.8619,0.7651,0.8937
12095,FL,Orange County,628817,4,4,4,1,0.9446,0.9382,0.2903,FL,Orange,0.8011,0.8062,0.4475,0.9271,0.7632
12097,FL,Osceola County,171365,4,4,4,1,0.9402,0.9366,0.0683,FL,Osceola,0.873,0.8657,0.873,0.9612,0.5563
12099,FL,Palm Beach County,751139,4,4,4,1,0.9894,0.9875,0.4673,FL,Palm Beach,0.7884,0.7756,0.6251,0.8536,0.669
12101,FL,Pasco County,327334,4,4,4,1,0.9164,0.9128,0.6569,FL,Pasco,0.747,0.6986,0.8164,0.6432,0.5799
12103,FL,Pinellas County,558136,4,4,4,1,0.9485,0.9461,0.3067,FL,Pinellas,0.7247,0.591,0.6053,0.6407,0.8444
12105,FL,Polk County,374344,4,4,4,1,0.9234,0.922,0.3774,FL,Polk,0.9188,0.8488,0.8978,0.816,0.8889
12107,FL,Putnam County,41728,4,2,2,1,0.6752,0.6118,0.0188,FL,Putnam,0.9666,0.9771,0.9293,0.6674,0.8848
12109,FL,St. Johns County,129663,4,4,4,1,0.9703,0.9643,0.5531,FL,St. Johns,0.163,0.2339,0.1875,0.5181,0.1286
12111,FL,St. Lucie County,160446,4,4,4,1,0.9733,0.9722,0.3075,FL,St. Lucie,0.7868,0.8109,0.8157,0.8256,0.4265
12113,FL,Santa Rosa County,82386,4,3,3,1,0.8953,0.8912,0.3576,FL,Santa Rosa,0.464,0.4761,0.4001,0.5226,0.4494
12115,FL,Sarasota County,271151,4,4,4,1,0.9868,0.9861,0.5889,FL,Sarasota,0.4122,0.3651,0.4297,0.5083,0.4424
12117,FL,Seminole County,209008,4,4,4,1,0.9435,0.9383,0.2078,FL,Seminole,0.3358,0.3743,0.2409,0.8011,0.2444
12119,FL,Sumter County,82229,4,3,3,1,0.8887,0.8845,0.0027,FL,Sumter,0.2759,0.1961,0.4268,0.4586,0.3717
12121,FL,Suwannee County,22007,4,1,1,1,0.3717,0.1634,0.1035,FL,Suwannee,0.8794,0.6486,0.9004,0.6184,0.9707
12123,FL,Taylor County,13581,4,2,2,1,0.568,0.567,0.0612,FL,Taylor,0.8539,0.7136,0.6149,0.663,0.9825
12125,FL,Union County,6126,4,1,1,1,0.3782,0.0857,0.0803,FL,Union,0.6448,0.5207,0.1419,0.6916,0.9672
12127,FL,Volusia County,308825,4,4,4,1,0.928,0.9204,0.1558,FL,Volusia,0.6579,0.6267,0.6785,0.6712,0.5239
12129,FL,Wakulla County,15329,4,3,2,1,0.7546,0.7459,0,FL,Wakulla,0.2282,0.2024,0.0586,0.5598,0.5277
12131,FL,Walton County,63268,4,4,3,1,0.9435,0.8608,0.0026,FL,Walton,0.7142,0.5955,0.6776,0.4799,0.8294
12133,FL,Washington County,12579,4,2,1,1,0.6189,0.2569,0.0199,FL,Washington,0.8616,0.9529,0.7435,0.5923,0.6394
13001,GA,Appling County,10231,4,3,1,1,0.7564,0.4747,0.4747,GA,Appling,0.8892,0.8192,0.9067,0.6964,0.8402
13003,GA,Atkinson County,4300,4,4,4,1,0.9756,0.9677,0.5877,GA,Atkinson,0.9052,0.9427,0.9504,0.8329,0.5127
13005,GA,Bacon County,5616,4,3,1,1,0.8581,0.4605,0.4605,GA,Bacon,0.9332,0.7794,0.9749,0.6445,0.9319
13007,GA,Baker County,1937,4,1,1,1,0.0248,0,0,GA,Baker,0.6996,0.9195,0.2549,0.8756,0.3437
13009,GA,Baldwin County,22249,4,4,3,1,0.9063,0.8871,0.6147,GA,Baldwin,0.887,0.9271,0.4398,0.8641,0.9074
13011,GA,Banks County,8506,4,1,1,1,0.3625,0.2303,0.0611,GA,Banks,0.5102,0.7673,0.5162,0.3908,0.1862
