county_fips,state_name,county_name,housing_units,tier1,tier2,tier3,coverage_25_3,coverage_100_20,coverage_250_25,coverage_1000_100
12105,FL,Polk County,374344,4,4,4,1,0.9234,0.922,0.3774
12107,FL,Putnam County,41728,4,2,2,1,0.6752,0.6118,0.0188
12109,FL,St. Johns County,129663,4,4,4,1,0.9703,0.9643,0.5531
12111,FL,St. Lucie County,160446,4,4,4,1,0.9733,0.9722,0.3075
12113,FL,Santa Rosa County,82386,4,3,3,1,0.8953,0.8912,0.3576
12115,FL,Sarasota County,271151,4,4,4,1,0.9868,0.9861,0.5889
12117,FL,Seminole County,209008,4,4,4,1,0.9435,0.9383,0.2078
12119,FL,Sumter County,82229,4,3,3,1,0.8887,0.8845,0.0027
12121,FL,Suwannee County,22007,4,1,1,1,0.3717,0.1634,0.1035
12123,FL,Taylor County,13581,4,2,2,1,0.568,0.567,0.0612
12125,FL,Union County,6126,4,1,1,1,0.3782,0.0857,0.0803
12127,FL,Volusia County,308825,4,4,4,1,0.928,0.9204,0.1558
12129,FL,Wakulla County,15329,4,3,2,1,0.7546,0.7459,0
12131,FL,Walton County,63268,4,4,3,1,0.9435,0.8608,0.0026
12133,FL,Washington County,12579,4,2,1,1,0.6189,0.2569,0.0199
13001,GA,Appling County,10231,4,3,1,1,0.7564,0.4747,0.4747
13003,GA,Atkinson County,4300,4,4,4,1,0.9756,0.9677,0.5877
13005,GA,Bacon County,5616,4,3,1,1,0.8581,0.4605,0.4605
13007,GA,Baker County,1937,4,1,1,1,0.0248,0,0
13009,GA,Baldwin County,22249,4,4,3,1,0.9063,0.8871,0.6147
13011,GA,Banks County,8506,4,1,1,1,0.3625,0.2303,0.0611
13013,GA,Barrow County,33451,4,4,4,1,0.9429,0.9296,0.3556
13015,GA,Bartow County,48122,4,3,3,1,0.8873,0.8788,0.2068
13017,GA,Ben Hill County,9568,4,3,3,1,0.808,0.7758,0.1224
13019,GA,Berrien County,9102,4,2,1,1,0.5716,0.4991,0.1452
13021,GA,Bibb County,81796,4,4,4,1,0.992,0.9896,0.2489
13023,GA,Bleckley County,5972,4,3,2,1,0.7604,0.7296,0.321
13025,GA,Brantley County,9401,4,4,4,1,0.9943,0.9934,0.0858
13027,GA,Brooks County,8710,4,2,1,1,0.5592,0.4659,0.2939
13029,GA,Bryan County,18552,4,4,4,1,0.9441,0.9395,0.2819
13031,GA,Bulloch County,38796,4,4,4,1,0.9997,0.9997,0.9997
13033,GA,Burke County,12902,4,2,2,1,0.5716,0.55,0.1185
13035,GA,Butts County,10522,4,3,3,1,0.8416,0.8367,0.6393
13037,GA,Calhoun County,2723,4,1,1,1,0.1884,0.0507,0.0507
13039,GA,Camden County,25567,4,3,3,1,0.8864,0.8853,0.6657
13043,GA,Candler County,5619,4,4,4,1,0.9968,0.9968,0.9968
13045,GA,Carroll County,52731,4,3,3,1,0.814,0.7983,0.1567
13047,GA,Catoosa County,30718,4,4,4,1,0.9541,0.9428,0.582
13049,GA,Charlton County,5779,4,2,2,1,0.6219,0.5254,0.0671
13051,GA,Chatham County,149950,4,4,4,1,0.9653,0.9648,0.1941
13053,GA,Chattahoochee County,2045,4,1,1,1,0,0,0
13055,GA,Chattooga County,12518,4,2,2,1,0.7319,0.6757,0.0599
13057,GA,Cherokee County,112150,4,4,4,1,0.9655,0.9578,0.546
13059,GA,Clarke County,62185,4,4,4,1,0.9325,0.9208,0.2818
13061,GA,Clay County,2364,4,1,1,1,0.2208,0.0647,0.063
13063,GA,Clayton County,122607,4,4,4,1,0.9903,0.9893,0.4806
13065,GA,Clinch County,3669,4,1,1,1,0.3464,0.1368,0.1232
13067,GA,Cobb County,339317,4,4,4,1,0.9898,0.9882,0.4707
13069,GA,Coffee County,20199,4,3,2,1,0.7693,0.716,0.7152
13071,GA,Colquitt County,22674,4,2,2,1,0.6912,0.5726,0.416
13073,GA,Columbia County,64907,4,4,4,1,0.9772,0.9763,0.64
13075,GA,Cook County,8842,4,2,2,1,0.6918,0.6487,0.1371
13077,GA,Coweta County,61591,4,4,4,1,0.9119,0.9051,0.3042
13079,GA,Crawford County,5824,4,3,1,1,0.885,0.4016,0.3946
13081,GA,Crisp County,11691,4,3,2,1,0.7659,0.7476,0.3583
13083,GA,Dade County,8705,4,4,4,1,0.9462,0.9438,0.8797
13085,GA,Dawson County,13801,4,2,2,1,0.7242,0.6605,0.2844
13087,GA,Decatur County,15846,4,2,2,1,0.5507,0.5501,0
13089,GA,DeKalb County,361149,4,4,4,1,0.9903,0.9887,0.5775
13091,GA,Dodge County,9847,4,2,1,1,0.6113,0.4816,0.0369
13093,GA,Dooly County,6218,4,3,3,1,0.8831,0.8197,0.666
13095,GA,Dougherty County,46281,4,4,4,1,0.9674,0.9656,0.3058
13097,GA,Douglas County,59622,4,4,4,1,0.9655,0.9587,0.4477
13099,GA,Early County,6332,4,1,1,1,0.1546,0.0764,0.0764
13101,GA,Echols County,1669,4,1,1,1,0.0042,0.0036,0.0036
13103,GA,Effingham County,26644,4,3,3,1,0.8937,0.8644,0.4026
13105,GA,Elbert County,11198,4,4,2,1,0.9421,0.5195,4e-4
13107,GA,Emanuel County,11910,4,4,4,1,0.9893,0.9892,0.9841
13109,GA,Evans County,5452,4,3,3,1,0.8454,0.8439,0.6537
13111,GA,Fannin County,19720,4,2,2,1,0.5891,0.5884,0.1965
13113,GA,Fayette County,49959,4,4,4,1,0.9673,0.9599,0.4066
13115,GA,Floyd County,45963,4,3,3,1,0.8677,0.8597,0.2466
13117,GA,Forsyth County,96595,4,4,4,1,0.9725,0.9683,0.8568
13119,GA,Franklin County,13296,4,2,1,1,0.6238,0.4431,0.1017
13121,GA,Fulton County,539627,4,4,4,1,0.9849,0.9824,0.5434
13123,GA,Gilmer County,19720,4,3,3,1,0.7766,0.7753,0.0931
13125,GA,Glascock County,1718,4,1,1,1,0.1135,0.1135,0.1135
13127,GA,Glynn County,47874,4,4,4,1,0.9778,0.9763,0.1136
13129,GA,Gordon County,25699,4,2,2,1,0.7457,0.7308,0.1261
13131,GA,Grady County,13579,4,2,1,1,0.5656,0.4812,0.0333
13133,GA,Greene County,12108,4,2,2,1,0.7068,0.6684,0.08
13135,GA,Gwinnett County,366004,4,4,4,1,0.9766,0.9741,0.6327
13137,GA,Habersham County,22132,4,3,3,1,0.8944,0.8693,0.6376
13139,GA,Hall County,87418,4,4,4,1,0.9197,0.9098,0.4353
13141,GA,Hancock County,6350,4,1,1,1,0.2485,0.2083,0.2079
13143,GA,Haralson County,13913,4,2,1,1,0.6528,0.4719,0.0392
13145,GA,Harris County,15843,4,2,2,1,0.7313,0.7204,0.1837
13147,GA,Hart County,15075,4,3,3,1,0.8972,0.8344,0.4306
13149,GA,Heard County,5697,4,2,2,1,0.5464,0.5452,0.1443
13151,GA,Henry County,94278,4,4,4,1,0.9625,0.9567,0.4868
13153,GA,Houston County,73066,4,4,4,1,0.9759,0.969,0.4404
13155,GA,Irwin County,4977,4,2,2,1,0.7424,0.7265,0.661
13157,GA,Jackson County,31423,4,2,2,1,0.7351,0.654,0.1535
13159,GA,Jasper County,7236,4,1,1,1,0.2998,0.2005,0.2
13161,GA,Jeff Davis County,7360,4,3,3,1,0.8556,0.8493,0.6156
13163,GA,Jefferson County,8527,4,2,2,1,0.666,0.6421,0.6166
13165,GA,Jenkins County,4808,4,1,1,1,0.4931,0.4859,0.099
13167,GA,Johnson County,4150,4,2,2,1,0.5605,0.5516,0.5164
13169,GA,Jones County,12876,4,3,3,1,0.8986,0.8472,0.6147
13171,GA,Lamar County,8600,4,3,3,1,0.7876,0.7865,0.4047
13173,GA,Lanier County,4524,4,2,2,1,0.6461,0.5599,0.1068
13175,GA,Laurens County,24753,4,3,2,1,0.7791,0.5189,0.0029
13177,GA,Lee County,13982,4,3,3,1,0.794,0.7737,0.0737
13179,GA,Liberty County,26669,4,4,4,1,0.9277,0.9133,0.0192
13181,GA,Lincoln County,5392,4,4,4,1,0.9955,0.9955,0.9955
13183,GA,Long County,7516,4,3,2,1,0.769,0.7057,0.0926
13185,GA,Lowndes County,54750,4,3,3,1,0.788,0.7797,0.2178
13187,GA,Lumpkin County,14975,4,2,1,1,0.6133,0.4986,0.249
13189,GA,McDuffie County,10677,4,2,2,1,0.6963,0.6738,0
13191,GA,McIntosh County,7914,4,4,4,1,1,1,0.4335
13193,GA,Macon County,6259,4,2,1,1,0.5833,0.4697,0.3823
13195,GA,Madison County,14110,4,2,1,1,0.54,0.3843,0.0682
13197,GA,Marion County,4058,4,1,1,1,0.465,0.1769,0.174
13199,GA,Meriwether County,11741,4,1,1,1,0.3996,0.3835,0.1871
13201,GA,Miller County,3543,4,1,1,1,0.4039,0.3359,0.3359
13205,GA,Mitchell County,10880,4,2,1,1,0.5215,0.4646,0
13207,GA,Monroe County,12614,4,4,3,1,0.9707,0.8817,0.8455
13209,GA,Montgomery County,4293,4,1,1,1,0.4482,0.3503,0.3503
13211,GA,Morgan County,10321,4,2,2,1,0.569,0.5444,0.3206
13213,GA,Murray County,18621,4,3,3,1,0.8464,0.8221,0.183
13215,GA,Muscogee County,102744,4,4,4,1,0.9679,0.9636,0.2602
13217,GA,Newton County,45700,4,4,4,1,0.9166,0.9048,0.3275
13219,GA,Oconee County,16676,4,3,3,1,0.7829,0.7603,0.1485
13221,GA,Oglethorpe County,7603,4,1,1,1,0.4156,0.2049,0.0292
13223,GA,Paulding County,65467,4,4,4,1,0.934,0.9208,0.5389
13225,GA,Peach County,13473,4,3,3,1,0.8456,0.7993,0.2036
13227,GA,Pickens County,16996,4,3,3,1,0.773,0.7635,0.1596
13229,GA,Pierce County,9526,4,2,1,1,0.7495,0.1543,0.1543
13231,GA,Pike County,8107,4,1,1,1,0.4052,0.3603,0.3371
13233,GA,Polk County,19544,4,3,3,1,0.801,0.7907,0.0981
13235,GA,Pulaski County,4994,4,3,3,1,0.8464,0.8358,0.1304
13237,GA,Putnam County,15638,4,3,3,1,0.8016,0.7965,0.2278
13239,GA,Quitman County,2003,4,1,1,1,0.32,0.307,0
13241,GA,Rabun County,13841,4,2,2,1,0.6548,0.5627,0.3139
13243,GA,Randolph County,4287,4,2,2,1,0.6338,0.578,0.1096
13245,GA,Richmond County,108945,4,4,4,1,0.9875,0.9869,0.726
13247,GA,Rockdale County,40378,4,4,4,1,0.9786,0.9741,0.3382
13249,GA,Schley County,2343,4,1,1,1,0.4806,0.3892,0.271
13251,GA,Screven County,8049,4,3,3,1,0.8528,0.8433,0.8433
13253,GA,Seminole County,6373,4,1,1,1,0.4489,0.3075,0.2092
13255,GA,Spalding County,31585,4,4,3,1,0.9008,0.8932,0.3429
13257,GA,Stephens County,14512,4,3,3,1,0.8154,0.7822,0.277
13259,GA,Stewart County,2795,4,1,1,1,0.1367,0,0
13261,GA,Sumter County,15734,4,2,2,1,0.7099,0.6712,0.0412
13263,GA,Talbot County,3759,4,1,1,1,0.4919,0.4658,0.2157
13265,GA,Taliaferro County,1122,4,4,4,1,0.9857,0.9857,0.9857
13267,GA,Tattnall County,10785,4,2,2,1,0.6911,0.628,0.1121
13269,GA,Taylor County,4828,4,2,1,1,0.7469,0.3513,0.3509
13271,GA,Telfair County,5691,4,2,2,1,0.5915,0.5481,0.0952
13273,GA,Terrell County,5319,4,2,2,1,0.5947,0.5031,0.1314
13275,GA,Thomas County,24417,4,2,2,1,0.7434,0.6613,0.1427
13277,GA,Tift County,20445,4,3,3,1,0.8352,0.8201,0.0675
13279,GA,Toombs County,14165,4,2,2,1,0.6732,0.6602,0.6602
13281,GA,Towns County,9994,4,3,3,1,0.8608,0.8265,0.59
13283,GA,Treutlen County,3297,4,2,2,1,0.6715,0.6715,0.6008
13285,GA,Troup County,32421,4,3,3,1,0.8523,0.84,0.2064
13287,GA,Turner County,4793,4,2,2,1,0.652,0.5794,0.1561
13289,GA,Twiggs County,4563,4,1,1,1,0.4146,0.2645,0.2582
13291,GA,Union County,17099,4,2,2,1,0.6597,0.5947,0.4732
13293,GA,Upson County,14242,4,3,3,1,0.8715,0.8363,0.5253
13295,GA,Walker County,33212,4,3,3,1,0.8997,0.8808,0.5264
13297,GA,Walton County,39488,4,3,3,1,0.8242,0.7761,0.2511
13299,GA,Ware County,19474,4,3,3,1,0.8367,0.8262,0.8215
13301,GA,Warren County,3098,4,1,1,1,0.0077,0,0
13303,GA,Washington County,9932,4,3,3,1,0.76,0.7564,0.4324
13305,GA,Wayne County,14857,4,2,2,1,0.7165,0.6916,0.0088
13307,GA,Webster County,1701,4,1,1,1,0.2399,6e-4,6e-4
13309,GA,Wheeler County,2863,4,1,1,1,0.4149,0.3727,0.3727
13311,GA,White County,16371,4,3,3,1,0.8785,0.8508,0.7541
13313,GA,Whitfield County,45506,4,4,4,1,0.9425,0.9277,0.6209
13315,GA,Wilcox County,4119,4,1,1,1,0.3989,0.1801,0.1799
13317,GA,Wilkes County,6215,4,4,4,1,0.9961,0.9961,0.9961
13319,GA,Wilkinson County,4909,4,2,1,1,0.624,0.492,0.1175
13321,GA,Worth County,11010,4,2,2,1,0.7252,0.7193,0.3217
15001,HI,Hawaii County,99967,4,4,3,1,0.9998,0.8652,0.2534
15003,HI,Honolulu County,390185,4,4,4,1,1,0.9577,0.4953
15005,HI,Kalawao County,221,4,4,2,1,1,0.6652,0
15007,HI,Kauai County,33297,4,4,4,1,0.9984,0.9478,0.381
15009,HI,Maui County,77273,4,4,4,1,1,0.9333,0.2144
16001,ID,Ada County,224007,4,4,4,1,0.996,0.9754,0.0471
16003,ID,Adams County,3158,4,4,1,1,1,0.1754,0.0836
16005,ID,Bannock County,40961,4,4,4,1,1,0.9083,0.768
16007,ID,Bear Lake County,5388,4,4,1,1,0.9974,0.3881,0.3881
16009,ID,Benewah County,5802,4,1,1,1,0.4199,0.0388,0.0355
16011,ID,Bingham County,20821,4,4,2,1,1,0.6596,0.4467
16013,ID,Blaine County,17341,4,4,4,1,1,0.9104,0.0638
16015,ID,Boise County,5934,4,2,1,1,0.6254,0.1198,0.0233
16017,ID,Bonner County,30339,4,2,1,1,0.5099,0.3685,0.2776
16019,ID,Bonneville County,51547,4,4,4,1,1,0.918,0.7084
16021,ID,Boundary County,6746,4,2,1,1,0.7324,0.2621,0.2621
16023,ID,Butte County,1722,4,4,1,1,1,0.4373,0.4373
16025,ID,Camas County,1051,4,4,1,1,1,0,0
16027,ID,Canyon County,91029,4,4,3,1,0.9494,0.874,0.0145
16029,ID,Caribou County,4357,4,4,1,1,1,0.1597,0.1597
16031,ID,Cassia County,11464,4,4,2,1,1,0.6539,0.426
16033,ID,Clark County,716,4,4,1,1,1,0,0
16035,ID,Clearwater County,5848,4,3,1,1,0.7715,0.3215,0.3215
16037,ID,Custer County,3712,4,4,1,1,1,0.4876,0.4876
16039,ID,Elmore County,13289,4,4,2,1,0.9789,0.722,0.004
16041,ID,Franklin County,6566,4,4,1,1,0.9715,0.321,0.2245
16043,ID,Fremont County,10966,4,4,1,1,1,0.3464,0.1507
16045,ID,Gem County,8813,4,4,2,1,0.9534,0.6956,0
16047,ID,Gooding County,8222,4,4,2,1,1,0.5276,0
16049,ID,Idaho County,11749,4,4,1,1,1,1e-4,1e-4
16051,ID,Jefferson County,12173,4,4,2,1,0.9915,0.5968,0.3545
16053,ID,Jerome County,10971,4,4,2,1,1,0.5916,0.0741
16055,ID,Kootenai County,86251,4,3,3,1,0.8191,0.7977,0.6413
16057,ID,Latah County,21295,4,3,2,1,0.8329,0.7101,0.665
16059,ID,Lemhi County,5573,4,4,1,1,1,0.3919,0.2751
16061,ID,Lewis County,2552,4,4,1,1,1,0,0
16063,ID,Lincoln County,2349,4,4,1,1,1,0.3699,0.0485
16065,ID,Madison County,17125,4,4,3,1,0.9937,0.7904,0.7188
16067,ID,Minidoka County,10349,4,4,2,1,1,0.7192,0.3676
16069,ID,Nez Perce County,21684,4,4,3,1,0.9719,0.8055,0.7292
16071,ID,Oneida County,2827,4,4,4,1,1,0.9133,0.9133
16073,ID,Owyhee County,5927,4,3,1,1,0.8109,0.3337,0.0015
16075,ID,Payette County,11530,4,4,3,1,0.9982,0.8134,0.3723
16077,ID,Power County,4031,4,4,2,1,1,0.6981,0.6289
16079,ID,Shoshone County,8312,4,4,1,1,0.9994,0.2686,0.2684
16081,ID,Teton County,8942,4,4,2,1,1,0.6142,0.6142
16083,ID,Twin Falls County,39908,4,4,3,1,0.9984,0.8544,0.1488
16085,ID,Valley County,13511,4,2,1,1,0.6603,0.4883,0
16087,ID,Washington County,5655,4,3,2,1,0.8053,0.5006,0.0083
17001,IL,Adams County,38909,4,3,3,1,0.8978,0.8941,0.8465
17003,IL,Alexander County,4143,4,1,1,1,0.4591,0.3502,0
17005,IL,Bond County,9215,4,2,1,1,0.5114,0.4069,0
17007,IL,Boone County,22616,4,4,3,1,0.9227,0.8878,0.239
17009,IL,Brown County,3311,4,2,2,1,0.6747,0.6681,0.6614
17011,IL,Bureau County,21388,4,3,2,1,0.794,0.6637,0.2308
17013,IL,Calhoun County,3458,4,1,1,1,0.3843,0.2467,0
17015,IL,Carroll County,10665,4,2,2,1,0.6279,0.603,0.1395
17017,IL,Cass County,7894,4,3,2,1,0.8134,0.6357,0.629
17019,IL,Champaign County,102987,4,4,4,1,0.9241,0.9058,0.6172
17021,IL,Christian County,18641,4,3,3,1,0.8163,0.8149,0.615
17023,IL,Clark County,9842,4,2,2,1,0.5281,0.5213,0
17025,IL,Clay County,9579,4,4,3,1,0.9614,0.8832,0.8773
17027,IL,Clinton County,18630,4,2,2,1,0.6794,0.6142,0.0041
17029,IL,Coles County,27016,4,3,3,1,0.803,0.7919,0.4958
17031,IL,Cook County,2456699,4,4,4,1,0.9957,0.9921,0.3597
17033,IL,Crawford County,11134,4,2,2,1,0.7012,0.6881,0.3657
17035,IL,Cumberland County,6302,4,1,1,1,0.4622,0.4416,0.0817
17037,IL,DeKalb County,49427,4,4,4,1,0.9395,0.9017,0.6675
17039,IL,De Witt County,9087,4,3,2,1,0.7761,0.6801,0
17041,IL,Douglas County,10879,4,2,2,1,0.7491,0.6471,0.1994
17043,IL,DuPage County,400639,4,4,4,1,0.9946,0.9941,0.3484
17045,IL,Edgar County,11539,4,2,2,1,0.552,0.548,0
17047,IL,Edwards County,4539,4,4,3,1,0.9753,0.8187,0.3805
17049,IL,Effingham County,18631,4,4,3,1,0.9107,0.8483,0.3333
17051,IL,Fayette County,11882,4,2,2,1,0.6931,0.6342,0.0198
17053,IL,Ford County,8033,4,2,2,1,0.736,0.6992,0.2373
17055,IL,Franklin County,22948,4,3,3,1,0.8275,0.77,0.0712
17057,IL,Fulton County,21281,4,3,3,1,0.8892,0.8396,0.5853
17059,IL,Gallatin County,3654,4,3,2,1,0.8309,0.6366,0.1708
17061,IL,Greene County,8695,4,3,3,1,0.8641,0.7933,0
17063,IL,Grundy County,24806,4,3,3,1,0.8265,0.8016,0.1498
17065,IL,Hamilton County,5682,4,2,2,1,0.6135,0.5977,0.4182
17067,IL,Hancock County,13569,4,2,2,1,0.7173,0.6666,0.5188
17069,IL,Hardin County,3357,4,2,2,1,0.6676,0.6676,0
17071,IL,Henderson County,4945,4,2,2,1,0.6156,0.5678,0.5145
17073,IL,Henry County,26574,4,4,3,1,0.9693,0.7846,0.5711
17075,IL,Iroquois County,16836,4,2,2,1,0.5615,0.5492,0.0841
17077,IL,Jackson County,34273,4,4,3,1,0.9053,0.8366,0.0361
17079,IL,Jasper County,5879,4,2,1,1,0.5458,0.4809,0.2186
17081,IL,Jefferson County,23720,4,3,2,1,0.7871,0.6965,0.0538
17083,IL,Jersey County,11887,4,3,2,1,0.8408,0.7499,0.225
17085,IL,Jo Daviess County,19265,4,2,2,1,0.5794,0.5634,0.3239
17087,IL,Johnson County,7150,4,2,2,1,0.707,0.5919,0.3859
17089,IL,Kane County,206817,4,4,4,1,0.9776,0.9622,0.6764
17091,IL,Kankakee County,53667,4,3,3,1,0.8818,0.8486,0.0329
17093,IL,Kendall County,49584,4,4,4,1,0.9656,0.9337,0.7267
17095,IL,Knox County,28212,4,4,3,1,0.9397,0.8825,0.3985
17097,IL,Lake County,299749,4,4,4,1,0.9793,0.9754,0.2154
17099,IL,LaSalle County,63277,4,3,3,1,0.8268,0.769,0.1795
17101,IL,Lawrence County,8619,4,4,2,1,0.9799,0.6536,0.005
17103,IL,Lee County,21554,4,2,2,1,0.5817,0.5451,0.0014
17105,IL,Livingston County,20579,4,2,2,1,0.7164,0.7021,6e-4
17107,IL,Logan County,14922,4,4,3,1,0.91,0.871,0.3233
17109,IL,McDonough County,18094,4,4,4,1,0.9415,0.9381,0.6851
17111,IL,McHenry County,132394,4,4,4,1,0.9563,0.9334,0.3883
17113,IL,McLean County,86859,4,4,4,1,0.9226,0.909,0.5597
17115,IL,Macon County,55783,4,4,4,1,0.9354,0.9214,0.4822
17117,IL,Macoupin County,28064,4,2,2,1,0.7485,0.7009,0.3741
17119,IL,Madison County,133195,4,4,4,1,0.9434,0.9216,0.1899
17121,IL,Marion County,21941,4,3,2,1,0.7551,0.7094,0.2562
17123,IL,Marshall County,7681,4,3,2,1,0.7726,0.6417,3e-4
17125,IL,Mason County,9106,4,2,2,1,0.7106,0.6507,0.6273
17127,IL,Massac County,8522,4,2,2,1,0.6058,0.5818,1e-4
17129,IL,Menard County,8109,4,2,2,1,0.6843,0.6668,0.6006
17131,IL,Mercer County,10270,4,4,2,1,0.9203,0.5467,0.0268
17133,IL,Monroe County,17005,4,2,2,1,0.7094,0.6229,0.1236
17135,IL,Montgomery County,16128,4,2,2,1,0.6822,0.6571,0.39
17137,IL,Morgan County,19311,4,3,3,1,0.8298,0.7769,0.6088
17139,IL,Moultrie County,7552,4,2,2,1,0.7043,0.6419,0.2871
17141,IL,Ogle County,27565,4,2,2,1,0.7124,0.671,0.0015
17143,IL,Peoria County,96630,4,4,4,1,0.9753,0.9426,0.5406
17145,IL,Perry County,12508,4,2,2,1,0.6833,0.6192,0
17147,IL,Piatt County,9109,4,3,2,1,0.8104,0.7082,0.5218
17149,IL,Pike County,10955,4,2,1,1,0.5403,0.4591,0.3989
17151,IL,Pope County,3445,4,1,1,1,0.47,0.4595,0.2064
17153,IL,Pulaski County,4139,4,2,1,1,0.6146,0.2356,0
17155,IL,Putnam County,4068,4,1,1,1,0.4548,0.4454,2e-4
17157,IL,Randolph County,18752,4,2,2,1,0.6122,0.5694,0.0327
17159,IL,Richland County,9453,4,4,2,1,0.9811,0.7073,0.0946
17161,IL,Rock Island County,75749,4,4,4,1,0.9812,0.9624,0.6565
17163,IL,St. Clair County,129801,4,4,3,1,0.9033,0.8779,0.0967
17165,IL,Saline County,14986,4,3,3,1,0.847,0.813,0.2593
17167,IL,Sangamon County,108239,4,4,4,1,0.9415,0.9314,0.4079
17169,IL,Schuyler County,5739,4,2,2,1,0.5409,0.54,0.54
17171,IL,Scott County,4087,4,3,3,1,0.8581,0.782,0
17173,IL,Shelby County,13628,4,1,1,1,0.4923,0.4771,0.0398
17175,IL,Stark County,3550,4,4,2,1,0.9566,0.6513,0.5299
17177,IL,Stephenson County,26337,4,3,2,1,0.7526,0.7407,0.0019
17179,IL,Tazewell County,66713,4,4,3,1,0.913,0.8961,0.6039
17181,IL,Union County,9412,4,2,2,1,0.7204,0.5537,4e-4
17183,IL,Vermilion County,42566,4,3,3,1,0.7998,0.7926,0.0076
17185,IL,Wabash County,6934,4,3,2,1,0.7822,0.641,0.0545
17187,IL,Warren County,10865,4,3,2,1,0.8994,0.709,0.5132
17189,IL,Washington County,9332,4,2,1,1,0.5054,0.4616,0
17191,IL,Wayne County,11036,4,4,3,1,0.9309,0.7993,0.4337
17193,IL,White County,9698,4,4,2,1,0.9245,0.7088,0.0334
17195,IL,Whiteside County,31620,4,3,3,1,0.8386,0.7883,0.2639
17197,IL,Will County,283236,4,4,4,1,0.9793,0.9662,0.2284
17199,IL,Williamson County,38497,4,3,3,1,0.8803,0.8449,0.5374
17201,IL,Winnebago County,137531,4,4,4,1,0.9573,0.9469,0.0023
17203,IL,Woodford County,19546,4,3,2,1,0.7724,0.7497,0.1901
18001,IN,Adams County,15382,4,3,2,1,0.7823,0.6887,0.2605
18003,IN,Allen County,180927,4,4,4,1,0.9788,0.9359,0.6637
18005,IN,Bartholomew County,40417,4,4,3,1,0.9116,0.8795,0.175
18007,IN,Benton County,5026,4,2,2,1,0.6062,0.5985,0.5161
18009,IN,Blackford County,6853,4,2,2,1,0.5516,0.5479,0.0123
18011,IN,Boone County,32037,4,3,3,1,0.8005,0.7943,0.6171
18013,IN,Brown County,9999,4,3,3,1,0.8884,0.8884,0.7871
18015,IN,Carroll County,12452,4,2,2,0.9999,0.6011,0.5965,0.167
18017,IN,Cass County,18990,4,2,2,1,0.7241,0.7217,0.1193
18019,IN,Clark County,58997,4,3,3,1,0.8884,0.8792,0.2843
18021,IN,Clay County,14306,4,2,2,1,0.6733,0.6615,0.0784
18023,IN,Clinton County,16479,4,2,2,1,0.7093,0.7014,0.3027
18025,IN,Crawford County,7190,4,1,1,1,0.2526,0.2171,0.0994
18027,IN,Daviess County,16093,4,2,2,1,0.7009,0.6951,0.5991
18029,IN,Dearborn County,24066,4,4,4,1,0.921,0.9179,0.2904
18031,IN,Decatur County,13923,4,2,2,1,0.595,0.5805,0.4286
18033,IN,DeKalb County,21591,4,4,2,1,0.9922,0.7119,0.3842
18035,IN,Delaware County,58654,4,4,3,1,0.9021,0.8986,0.1125
18037,IN,Dubois County,23591,4,3,2,1,0.8234,0.7292,0.6601
18039,IN,Elkhart County,92272,4,4,4,1,0.9686,0.9093,0.5984
18041,IN,Fayette County,12529,4,2,2,1,0.7499,0.7433,0.6277
18043,IN,Floyd County,38345,4,4,4,1,0.9451,0.9364,0.4223
18045,IN,Fountain County,9847,4,2,2,1,0.7218,0.7176,0.269
18047,IN,Franklin County,12170,4,1,1,1,0.375,0.3652,0.3534
18049,IN,Fulton County,11915,4,2,2,1,0.6537,0.653,0.6469
18051,IN,Gibson County,17482,4,2,2,1,0.689,0.5662,0.0684
18053,IN,Grant County,33963,4,3,3,1,0.8037,0.7925,0.1281
18055,IN,Greene County,18074,4,2,2,1,0.6149,0.6025,0.0052
18057,IN,Hamilton County,146524,4,4,4,1,0.9653,0.9577,0.7272
18059,IN,Hancock County,35471,4,4,4,1,0.9732,0.963,0.5728
18061,IN,Harrison County,19873,4,2,2,1,0.7406,0.6883,0.4425
18063,IN,Hendricks County,73533,4,4,4,1,0.9399,0.9369,0.3646
18065,IN,Henry County,23620,4,3,3,1,0.8671,0.8638,0.5874
18067,IN,Howard County,44347,4,4,4,1,0.915,0.9109,0.1404
18069,IN,Huntington County,18866,4,4,3,1,0.9227,0.8281,0.6903
18071,IN,Jackson County,22527,4,4,4,1,0.9636,0.9627,0.7893
18073,IN,Jasper County,16245,4,2,1,1,0.63,0.4296,0.0799
18075,IN,Jay County,11101,4,2,2,1,0.6363,0.6328,0.2548
18077,IN,Jefferson County,17289,4,2,2,1,0.7431,0.7326,0.5844
18079,IN,Jennings County,14064,4,3,3,1,0.8433,0.8402,0.5759
18081,IN,Johnson County,71156,4,4,4,1,0.9747,0.9383,0.733
18083,IN,Knox County,21259,4,3,3,1,0.838,0.8034,0.4363
18085,IN,Kosciusko County,45763,4,4,4,1,0.9571,0.9221,0.566
18087,IN,LaGrange County,19557,4,3,1,1,0.866,0.3804,0.2177
18089,IN,Lake County,236862,4,4,4,1,0.9761,0.9742,0.2428
18091,IN,LaPorte County,56723,4,3,3,1,0.8791,0.8755,0.2907
18093,IN,Lawrence County,24607,4,3,3,1,0.8482,0.8443,0.1895
18095,IN,Madison County,68131,4,3,3,1,0.8943,0.8878,0.1513
18097,IN,Marion County,472023,4,4,4,1,0.9893,0.9845,0.5248
