county_fips,state,county_name,airband_fcc_availability,airband_usage
41047,OR,Marion County,0.9909,0.732
41049,OR,Morrow County,0.5708,0.466
41051,OR,Multnomah County,0.979,0.83
41053,OR,Polk County,0.9676,0.792
41055,OR,Sherman County,0.5067,0.082
41057,OR,Tillamook County,0.9166,0.658
41059,OR,Umatilla County,0.93,0.476
41061,OR,Union County,0.8933,0.505
41063,OR,Wallowa County,0.9051,0.19
41065,OR,Wasco County,0.8508,0.837
41067,OR,Washington County,0.9715,0.827
41069,OR,Wheeler County,-,0.149
41071,OR,Yamhill County,0.8515,0.59
42001,PA,Adams County,0.9387,0.509
42003,PA,Allegheny County,0.9937,0.661
42005,PA,Armstrong County,0.9542,0.406
42007,PA,Beaver County,0.9829,0.589
42009,PA,Bedford County,0.762,0.181
42011,PA,Berks County,0.9797,0.567
42013,PA,Blair County,0.8689,0.517
42015,PA,Bradford County,0.7476,0.368
42017,PA,Bucks County,0.9864,0.851
42019,PA,Butler County,0.9628,0.645
42021,PA,Cambria County,0.9366,0.444
42023,PA,Cameron County,0.9481,0.305
42025,PA,Carbon County,0.9749,0.537
42027,PA,Centre County,0.9386,0.547
42029,PA,Chester County,0.9891,0.81
42031,PA,Clarion County,0.8551,0.34
42033,PA,Clearfield County,0.8075,0.46
42035,PA,Clinton County,0.9653,0.608
42037,PA,Columbia County,0.7994,0.398
42039,PA,Crawford County,0.7874,0.52
42041,PA,Cumberland County,0.9256,0.657
42043,PA,Dauphin County,0.9843,0.695
42045,PA,Delaware County,0.99,0.723
42047,PA,Elk County,0.9617,0.386
42049,PA,Erie County,0.9488,0.514
42051,PA,Fayette County,0.8927,0.489
42053,PA,Forest County,0.7235,0.107
42055,PA,Franklin County,0.9202,0.605
42057,PA,Fulton County,0.6028,0.07
42059,PA,Greene County,0.8101,0.281
42061,PA,Huntingdon County,0.8276,0.374
42063,PA,Indiana County,0.8174,0.402
42065,PA,Jefferson County,0.8959,0.343
42067,PA,Juniata County,0.8018,0.127
42069,PA,Lackawanna County,0.8933,0.634
42071,PA,Lancaster County,0.9663,0.643
42073,PA,Lawrence County,0.9606,0.555
42075,PA,Lebanon County,0.9751,0.638
42077,PA,Lehigh County,0.999,0.699
42079,PA,Luzerne County,0.9701,0.468
42081,PA,Lycoming County,0.9566,0.487
42083,PA,McKean County,0.8696,0.377
42085,PA,Mercer County,0.9131,0.469
42087,PA,Mifflin County,0.9599,0.354
42089,PA,Monroe County,0.9934,0.604
42091,PA,Montgomery County,0.9897,0.831
42093,PA,Montour County,0.7219,0.25
42095,PA,Northampton County,0.9999,0.647
42097,PA,Northumberland County,0.8726,0.455
42099,PA,Perry County,0.8479,0.245
42101,PA,Philadelphia County,0.9911,0.591
42103,PA,Pike County,0.9853,0.679
42105,PA,Potter County,0.6977,0.349
42107,PA,Schuylkill County,0.9278,0.387
42109,PA,Snyder County,0.7738,0.27
42111,PA,Somerset County,0.8582,0.492
42113,PA,Sullivan County,0.5814,0.143
42115,PA,Susquehanna County,0.6028,0.19
42117,PA,Tioga County,0.8997,0.315
42119,PA,Union County,0.9366,0.365
42121,PA,Venango County,0.909,0.447
42123,PA,Warren County,0.7523,0.247
42125,PA,Washington County,0.9449,0.551
42127,PA,Wayne County,0.6491,0.401
42129,PA,Westmoreland County,0.9808,0.629
42131,PA,Wyoming County,0.8971,0.403
42133,PA,York County,0.9961,0.634
44001,RI,Bristol County,0.9997,0.777
44003,RI,Kent County,0.9855,0.76
44005,RI,Newport County,0.965,0.674
44007,RI,Providence County,0.989,0.748
44009,RI,Washington County,0.9783,0.747
45001,SC,Abbeville County,0.9614,0.399
45003,SC,Aiken County,0.7016,0.459
45005,SC,Allendale County,0.3125,0.034
45007,SC,Anderson County,0.9525,0.514
45009,SC,Bamberg County,0.399,0.108
45011,SC,Barnwell County,0.5312,0.247
45013,SC,Beaufort County,0.884,0.749
45015,SC,Berkeley County,0.9445,0.662
45017,SC,Calhoun County,0.7855,0.152
45019,SC,Charleston County,0.9476,0.629
45021,SC,Cherokee County,0.8729,0.352
45023,SC,Chester County,0.8705,0.176
45025,SC,Chesterfield County,0.6777,0.23
45027,SC,Clarendon County,0.9383,0.339
45029,SC,Colleton County,0.8822,0.392
45031,SC,Darlington County,0.8874,0.532
45033,SC,Dillon County,0.7687,0.19
45035,SC,Dorchester County,0.9269,0.642
45037,SC,Edgefield County,0.6781,0.2
45039,SC,Fairfield County,0.7977,0.185
45041,SC,Florence County,0.9515,0.495
45043,SC,Georgetown County,0.8895,0.504
45045,SC,Greenville County,0.9834,0.73
45047,SC,Greenwood County,0.9133,0.472
45049,SC,Hampton County,0.541,0.098
45051,SC,Horry County,0.9984,0.824
45053,SC,Jasper County,0.6311,0.267
45055,SC,Kershaw County,0.833,0.423
45057,SC,Lancaster County,0.874,0.471
45059,SC,Laurens County,0.9104,0.269
45061,SC,Lee County,0.8477,0.136
45063,SC,Lexington County,0.9681,0.615
45065,SC,McCormick County,0.4012,0.439
45067,SC,Marion County,0.7081,0.322
45069,SC,Marlboro County,0.401,0.106
45071,SC,Newberry County,0.8173,0.329
45073,SC,Oconee County,0.8499,0.227
45075,SC,Orangeburg County,0.6524,0.413
45077,SC,Pickens County,0.9378,0.417
45079,SC,Richland County,0.9762,0.527
45081,SC,Saluda County,0.6022,0.071
45083,SC,Spartanburg County,0.9595,0.528
45085,SC,Sumter County,0.9691,0.476
45087,SC,Union County,0.7962,0.089
45089,SC,Williamsburg County,0.828,0.127
45091,SC,York County,0.965,0.653
46003,SD,Aurora County,0.7325,0.499
46005,SD,Beadle County,1,0.614
46007,SD,Bennett County,0.9061,0.304
46009,SD,Bon Homme County,0.825,0.301
46011,SD,Brookings County,0.9991,0.594
46013,SD,Brown County,1,0.451
46015,SD,Brule County,1,0.74
46017,SD,Buffalo County,1,0.169
46019,SD,Butte County,0.994,0.441
46021,SD,Campbell County,1,0.552
46023,SD,Charles Mix County,0.551,0.371
46025,SD,Clark County,0.9909,0.25
46027,SD,Clay County,0.9387,0.213
46029,SD,Codington County,0.9853,0.69
46031,SD,Corson County,0.8336,0.218
46033,SD,Custer County,0.6352,0.274
46035,SD,Davison County,0.9997,0.611
46037,SD,Day County,0.9983,0.159
46039,SD,Deuel County,0.9989,0.683
46041,SD,Dewey County,0.946,0.54
46043,SD,Douglas County,0.8319,0.212
46045,SD,Edmunds County,1,0.42
46047,SD,Fall River County,0.9137,0.332
46049,SD,Faulk County,1,0.673
46051,SD,Grant County,0.7764,0.395
46053,SD,Gregory County,0.918,0.33
46055,SD,Haakon County,0.9242,0.345
46057,SD,Hamlin County,0.9995,0.25
46059,SD,Hand County,1,0.297
46061,SD,Hanson County,0.9997,0.413
46063,SD,Harding County,1,0.206
46065,SD,Hughes County,0.9998,0.908
46067,SD,Hutchinson County,0.997,0.385
46069,SD,Hyde County,1,1
46071,SD,Jackson County,0.741,0.329
46073,SD,Jerauld County,1,0.085
46075,SD,Jones County,0.5061,0.209
46077,SD,Kingsbury County,1,0.115
46079,SD,Lake County,1,0.259
46081,SD,Lawrence County,0.943,0.683
46083,SD,Lincoln County,0.9559,0.746
46085,SD,Lyman County,0.9339,0.213
46087,SD,McCook County,0.8177,0.524
46089,SD,McPherson County,1,0.516
46091,SD,Marshall County,0.9832,0.351
46093,SD,Meade County,0.9996,0.296
46095,SD,Mellette County,0.5798,0.121
46097,SD,Miner County,1,0.438
46099,SD,Minnehaha County,0.9855,0.692
46101,SD,Moody County,0.9714,0.132
46103,SD,Pennington County,0.9551,0.687
46105,SD,Perkins County,0.9812,0.725
46107,SD,Potter County,1,0.79
46109,SD,Roberts County,0.8816,0.533
46111,SD,Sanborn County,1,0.353
46102,SD,Oglala County,0.7255,0.333
46115,SD,Spink County,1,0.106
46117,SD,Stanley County,0.9829,0.164
46119,SD,Sully County,1,0.914
46121,SD,Todd County,0.6264,0.17
46123,SD,Tripp County,0.898,0.358
46125,SD,Turner County,0.8632,0.281
46127,SD,Union County,0.9375,0.426
46129,SD,Walworth County,1,0.272
46135,SD,Yankton County,0.9268,0.857
46137,SD,Ziebach County,1,0.175
47001,TN,Anderson County,0.9693,0.653
47003,TN,Bedford County,0.9608,0.442
47005,TN,Benton County,0.7196,0.124
47007,TN,Bledsoe County,0.5383,0.237
47009,TN,Blount County,0.9846,0.598
47011,TN,Bradley County,0.9779,0.693
47013,TN,Campbell County,0.8579,0.363
47015,TN,Cannon County,0.9968,0.324
47017,TN,Carroll County,0.7124,0.444
47019,TN,Carter County,0.9709,0.286
47021,TN,Cheatham County,0.9378,0.309
47023,TN,Chester County,0.5659,0.349
47025,TN,Claiborne County,0.9572,0.351
47027,TN,Clay County,0.979,0.227
47029,TN,Cocke County,0.8098,0.228
47031,TN,Coffee County,0.9451,0.608
47033,TN,Crockett County,0.9047,0.142
47035,TN,Cumberland County,0.6759,0.419
47037,TN,Davidson County,0.9755,0.55
47039,TN,Decatur County,0.747,0.299
47041,TN,DeKalb County,0.9949,0.454
47043,TN,Dickson County,0.7908,0.396
47045,TN,Dyer County,0.9223,0.361
47047,TN,Fayette County,0.8153,0.455
47049,TN,Fentress County,0.989,0.226
47051,TN,Franklin County,0.9752,0.343
47053,TN,Gibson County,0.9531,0.432
47055,TN,Giles County,0.8769,0.253
47057,TN,Grainger County,0.6756,0.109
47059,TN,Greene County,0.9624,0.48
47061,TN,Grundy County,0.875,0.275
47063,TN,Hamblen County,1,0.7
47065,TN,Hamilton County,0.987,0.787
47067,TN,Hancock County,0.7093,0.273
47069,TN,Hardeman County,0.5642,0.123
47071,TN,Hardin County,0.6392,0.217
47073,TN,Hawkins County,0.8242,0.486
47075,TN,Haywood County,0.8418,0.182
47077,TN,Henderson County,0.7284,0.26
47079,TN,Henry County,0.8651,0.624
47081,TN,Hickman County,0.7894,0.193
47083,TN,Houston County,0.8377,0.19
47085,TN,Humphreys County,0.744,0.615
47087,TN,Jackson County,0.928,0.33
47089,TN,Jefferson County,0.8221,0.236
47091,TN,Johnson County,0.9371,0.373
47093,TN,Knox County,0.983,0.631
47095,TN,Lake County,1,0.253
47097,TN,Lauderdale County,0.832,0.252
47099,TN,Lawrence County,0.9445,0.297
47101,TN,Lewis County,0.9,0.33
47103,TN,Lincoln County,0.9632,0.259
47105,TN,Loudon County,0.9323,0.445
47107,TN,McMinn County,0.8066,0.376
47109,TN,McNairy County,0.5099,0.098
47111,TN,Macon County,0.9881,0.639
47113,TN,Madison County,0.9574,0.794
47115,TN,Marion County,0.9105,0.543
47117,TN,Marshall County,0.8768,0.379
47119,TN,Maury County,0.9253,0.753
47121,TN,Meigs County,0.5672,0.109
47123,TN,Monroe County,0.868,0.26
47125,TN,Montgomery County,0.9217,0.784
47127,TN,Moore County,0.9846,0.132
47129,TN,Morgan County,1,0.342
47131,TN,Obion County,0.7827,0.278
47133,TN,Overton County,0.8989,0.739
47135,TN,Perry County,0.7988,0.193
47137,TN,Pickett County,0.9624,0.313
47139,TN,Polk County,0.815,0.205
47141,TN,Putnam County,0.953,0.733
47143,TN,Rhea County,0.9012,0.226
47145,TN,Roane County,0.9309,0.38
47147,TN,Robertson County,0.8361,0.562
47149,TN,Rutherford County,0.9644,0.7
47151,TN,Scott County,1,0.238
47153,TN,Sequatchie County,0.7291,0.478
47155,TN,Sevier County,0.9508,0.577
47157,TN,Shelby County,0.9881,0.43
47159,TN,Smith County,0.9273,0.363
47161,TN,Stewart County,0.6524,0.448
47163,TN,Sullivan County,1,0.785
47165,TN,Sumner County,0.9783,0.838
47167,TN,Tipton County,0.958,0.366
47169,TN,Trousdale County,0.8601,0.318
47171,TN,Unicoi County,0.989,0.334
47173,TN,Union County,0.7964,0.143
47175,TN,Van Buren County,0.7078,0.34
47177,TN,Warren County,0.9054,0.637
47179,TN,Washington County,0.977,0.685
47181,TN,Wayne County,0.8437,0.092
47183,TN,Weakley County,0.7036,0.285
47185,TN,White County,0.9445,0.421
47187,TN,Williamson County,0.9385,0.833
47189,TN,Wilson County,0.9672,0.841
48001,TX,Anderson County,0.497,0.191
48003,TX,Andrews County,0.8891,0.541
48005,TX,Angelina County,0.9044,0.501
48007,TX,Aransas County,0.9857,0.94
48009,TX,Archer County,0.9998,0.283
48011,TX,Armstrong County,0.7202,0.184
48013,TX,Atascosa County,1,0.232
48015,TX,Austin County,0.8709,0.186
48017,TX,Bailey County,0.7617,0.273
48019,TX,Bandera County,0.9711,0.673
48021,TX,Bastrop County,1,0.473
48023,TX,Baylor County,0.9972,0.082
48025,TX,Bee County,0.9866,0.47
48027,TX,Bell County,0.9641,0.67
48029,TX,Bexar County,0.9997,0.719
48031,TX,Blanco County,0.7087,0.132
48033,TX,Borden County,0.344,0.263
48035,TX,Bosque County,0.9942,0.131
48037,TX,Bowie County,0.9231,0.661
48039,TX,Brazoria County,0.8627,0.685
48041,TX,Brazos County,0.9594,0.745
48043,TX,Brewster County,0.7734,0.415
48045,TX,Briscoe County,0.8467,0.135
48047,TX,Brooks County,0.9976,0.08
48049,TX,Brown County,1,0.239
48051,TX,Burleson County,1,0.123
48053,TX,Burnet County,0.9002,0.564
48055,TX,Caldwell County,1,0.378
48057,TX,Calhoun County,0.8707,0.6
48059,TX,Callahan County,0.96,0.136
48061,TX,Cameron County,1,0.641
48063,TX,Camp County,0.4849,0.098
48065,TX,Carson County,0.9954,0.209
48067,TX,Cass County,0.5531,0.165
48069,TX,Castro County,0.8068,0.062
48071,TX,Chambers County,0.948,0.435
48073,TX,Cherokee County,0.6933,0.249
48075,TX,Childress County,0.9318,0.555
48077,TX,Clay County,0.9953,0.29
48079,TX,Cochran County,0.7518,0.167
48081,TX,Coke County,0.8518,0.095
48083,TX,Coleman County,0.3428,0.191
48085,TX,Collin County,0.9927,0.802
48087,TX,Collingsworth County,0.9685,0.148
48089,TX,Colorado County,0.8165,0.277
48091,TX,Comal County,0.991,0.931
48093,TX,Comanche County,0.9131,0.27
48095,TX,Concho County,0.8349,0.069
48097,TX,Cooke County,0.992,0.64
48099,TX,Coryell County,0.9911,0.552
48101,TX,Cottle County,0.8992,0.248
48103,TX,Crane County,0.1459,0.038
48105,TX,Crockett County,0.3661,0.151
48107,TX,Crosby County,0.8759,0.113
48109,TX,Culberson County,0.9194,0.07
48111,TX,Dallam County,0.9588,0.444
48113,TX,Dallas County,0.9986,0.733
48115,TX,Dawson County,0.994,0.246
48117,TX,Deaf Smith County,0.9287,0.192
48119,TX,Delta County,0.8537,0.088
48121,TX,Denton County,0.9966,0.891
48123,TX,DeWitt County,0.8941,0.344
48125,TX,Dickens County,0.9593,0.22
48127,TX,Dimmit County,0.7872,0.189
48129,TX,Donley County,0.5265,0.093
48131,TX,Duval County,0.7601,0.073
48133,TX,Eastland County,0.9998,0.09
48135,TX,Ector County,0.9501,0.595
48137,TX,Edwards County,0.4617,0.226
48139,TX,Ellis County,0.996,0.618
48141,TX,El Paso County,0.9798,0.547
48143,TX,Erath County,1,0.306
48145,TX,Falls County,0.9404,0.077
48147,TX,Fannin County,0.8832,0.37
48149,TX,Fayette County,0.9224,0.356
48151,TX,Fisher County,0.0789,0.053
48153,TX,Floyd County,0.7778,0.061
48155,TX,Foard County,0.9939,0.115
48157,TX,Fort Bend County,0.9483,0.837
48159,TX,Franklin County,0.7584,0.246
48161,TX,Freestone County,0.8093,0.234
48163,TX,Frio County,0.9928,0.349
48165,TX,Gaines County,0.9772,0.313
48167,TX,Galveston County,0.9392,0.684
48169,TX,Garza County,0.9125,0.152
48171,TX,Gillespie County,0.9794,0.605
48173,TX,Glasscock County,0.736,0.445
48175,TX,Goliad County,0.6555,0.073
48177,TX,Gonzales County,0.9991,0.246
48179,TX,Gray County,0.9583,0.453
48181,TX,Grayson County,0.9987,0.455
48183,TX,Gregg County,0.9293,0.527
48185,TX,Grimes County,0.801,0.173
48187,TX,Guadalupe County,1,0.748
48189,TX,Hale County,0.9445,0.353
48191,TX,Hall County,0.6552,0.01
48193,TX,Hamilton County,0.9381,0.218
48195,TX,Hansford County,0.9215,0.259
48197,TX,Hardeman County,0.9883,0.019
48199,TX,Hardin County,0.8162,0.539
48201,TX,Harris County,0.9468,0.708
48203,TX,Harrison County,0.8222,0.32
48205,TX,Hartley County,0.8937,0.093
48207,TX,Haskell County,0.9721,0.309
48209,TX,Hays County,0.9717,0.794
48211,TX,Hemphill County,0.0937,0.219
48213,TX,Henderson County,0.6631,0.298
48215,TX,Hidalgo County,0.9979,0.567
48217,TX,Hill County,0.9996,0.345
48219,TX,Hockley County,0.9726,0.32
48221,TX,Hood County,1,0.71
48223,TX,Hopkins County,0.7802,0.465
48225,TX,Houston County,0.6894,0.216
48227,TX,Howard County,0.8502,0.482
48229,TX,Hudspeth County,0.6193,0.23
48231,TX,Hunt County,0.9673,0.422
48233,TX,Hutchinson County,0.9932,0.559
48235,TX,Irion County,0.8118,0.102
48237,TX,Jack County,0.9987,0.069
48239,TX,Jackson County,0.7434,0.362
48241,TX,Jasper County,0.3539,0.234
48243,TX,Jeff Davis County,0.4877,0.101
48245,TX,Jefferson County,0.9497,0.593
48247,TX,Jim Hogg County,0.9762,0.038
48249,TX,Jim Wells County,1,0.482
48251,TX,Johnson County,1,0.511
48253,TX,Jones County,0.63,0.093
48255,TX,Karnes County,1,0.091
48257,TX,Kaufman County,0.9182,0.508
48259,TX,Kendall County,0.9328,0.884
48261,TX,Kenedy County,0.2327,0.114
48263,TX,Kent County,0.8241,0.56
48265,TX,Kerr County,0.9687,0.541
48267,TX,Kimble County,0.7973,0.32
48269,TX,King County,0.4853,-
48271,TX,Kinney County,0.0221,0.091
48273,TX,Kleberg County,0.9722,0.345
48275,TX,Knox County,0.9992,0.156
48277,TX,Lamar County,0.9989,0.542
48279,TX,Lamb County,0.9139,0.266
48281,TX,Lampasas County,0.9265,0.114
48283,TX,La Salle County,0.7364,0.159
48285,TX,Lavaca County,0.9125,0.211
48287,TX,Lee County,1,0.212
48289,TX,Leon County,0.6193,0.323
48291,TX,Liberty County,0.7019,0.398
48293,TX,Limestone County,0.8923,0.239
48295,TX,Lipscomb County,0.742,0.076
48297,TX,Live Oak County,1,0.324
48299,TX,Llano County,0.9184,0.272
48301,TX,Loving County,0.3018,0.941
48303,TX,Lubbock County,0.9919,0.555
48305,TX,Lynn County,0.9953,0.394
48307,TX,McCulloch County,1,0.141
48309,TX,McLennan County,1,0.609
48311,TX,McMullen County,0.9825,0.074
48313,TX,Madison County,0.4536,0.128
48315,TX,Marion County,0.5987,0.052
48317,TX,Martin County,0.8593,0.599
48319,TX,Mason County,0.9988,0.356
48321,TX,Matagorda County,0.7992,0.36
48323,TX,Maverick County,0.9352,0.519
48325,TX,Medina County,0.9977,0.227
48327,TX,Menard County,0.9097,0.05
48329,TX,Midland County,0.9911,0.76
48331,TX,Milam County,1,0.091
48333,TX,Mills County,0.8812,0.298
48335,TX,Mitchell County,0.9183,0.146
48337,TX,Montague County,0.9882,0.194
48339,TX,Montgomery County,0.9394,0.814
48341,TX,Moore County,0.9924,0.291
48343,TX,Morris County,0.6935,0.095
48345,TX,Motley County,0.8967,0.241
48347,TX,Nacogdoches County,0.6558,0.501
48349,TX,Navarro County,0.9809,0.202
48351,TX,Newton County,0.3008,0.057
48353,TX,Nolan County,0.7501,0.386
48355,TX,Nueces County,0.9946,0.614
48357,TX,Ochiltree County,0.8829,0.238
48359,TX,Oldham County,0.7557,0.199
48361,TX,Orange County,0.8977,0.621
48363,TX,Palo Pinto County,0.9999,0.382
48365,TX,Panola County,0.6039,0.21
48367,TX,Parker County,1,0.522
48369,TX,Parmer County,0.6667,0.165
48371,TX,Pecos County,0.7909,0.378
48373,TX,Polk County,0.7764,0.294
48375,TX,Potter County,0.9949,0.386
48377,TX,Presidio County,0.3104,0.124
48379,TX,Rains County,0.9735,0.163
48381,TX,Randall County,0.9815,0.641
48383,TX,Reagan County,0.8306,0.149
48385,TX,Real County,0.6918,0.252
48387,TX,Red River County,0.8708,0.167
48389,TX,Reeves County,0.9354,0.238
48391,TX,Refugio County,0.7543,0.331
48393,TX,Roberts County,0.7576,0.136
48395,TX,Robertson County,0.919,0.1
48397,TX,Rockwall County,0.9952,0.829
48399,TX,Runnels County,0.9358,0.27
48401,TX,Rusk County,0.7639,0.352
48403,TX,Sabine County,0.6928,0.26
48405,TX,San Augustine County,0.2338,0.067
48407,TX,San Jacinto County,0.8058,0.175
48409,TX,San Patricio County,0.9937,0.487
48411,TX,San Saba County,0.8048,0.264
