county_fips,state,county,svi_overall,svi_soc,svi_hh,svi_min,svi_hous
48267,TX,Kimble,0.627,0.6757,0.6961,0.6528,0.338
48269,TX,King,0.3215,0.9058,0.2715,0.571,0.0016
48271,TX,Kinney,0.7132,0.5541,0.8536,0.9297,0.4857
48273,TX,Kleberg,0.9876,0.9701,0.8415,0.9822,0.9876
48275,TX,Knox,0.7339,0.6264,0.9879,0.8167,0.184
48277,TX,Lamar,0.8523,0.8017,0.9739,0.6407,0.5261
48279,TX,Lamb,0.8848,0.7915,0.986,0.9297,0.4672
48281,TX,Lampasas,0.7002,0.7037,0.7212,0.6544,0.494
48283,TX,La Salle,0.8679,0.7568,0.705,0.9908,0.8813
48285,TX,Lavaca,0.5812,0.2909,0.8542,0.6432,0.6792
48287,TX,Lee,0.7031,0.6025,0.7206,0.76,0.6104
48289,TX,Leon,0.7295,0.7842,0.9558,0.6114,0.2085
48291,TX,Liberty,0.9787,0.965,0.8323,0.7763,0.9889
48293,TX,Limestone,0.9414,0.9147,0.9539,0.8173,0.7966
48295,TX,Lipscomb,0.6505,0.5442,0.9914,0.7559,0.1178
48297,TX,Live Oak,0.7995,0.654,0.8628,0.8272,0.6957
48299,TX,Llano,0.6652,0.8027,0.6391,0.4395,0.4153
48301,TX,Loving,0.1334,0.0407,0.5341,0,0.3873
48303,TX,Lubbock,0.8269,0.8129,0.4809,0.859,0.8619
48305,TX,Lynn,0.8345,0.8176,0.9809,0.8768,0.268
48307,TX,McCulloch,0.7782,0.7562,0.9236,0.7934,0.3673
48309,TX,McLennan,0.9144,0.8695,0.8405,0.837,0.8857
48311,TX,McMullen,0.7202,0.6101,0.9647,0.9453,0.2244
48313,TX,Madison,0.832,0.5996,0.5223,0.8485,0.9924
48315,TX,Marion,0.7043,0.7849,0.7511,0.6731,0.3342
48317,TX,Martin,0.3931,0.3211,0.6127,0.8686,0.1868
48319,TX,Mason,0.4373,0.4943,0.9742,0.6015,0.013
48321,TX,Matagorda,0.9341,0.9414,0.9239,0.9087,0.6945
48323,TX,Maverick,0.9822,0.9971,0.9341,0.9997,0.7266
48325,TX,Medina,0.7463,0.4316,0.8243,0.9122,0.8377
48327,TX,Menard,0.7702,0.668,0.8211,0.7855,0.6292
48329,TX,Midland,0.6614,0.5242,0.6731,0.9023,0.5878
48331,TX,Milam,0.8806,0.8631,0.9644,0.7728,0.5076
48333,TX,Mills,0.5993,0.6792,0.9755,0.6197,0.0573
48335,TX,Mitchell,0.5656,0.3966,0.2292,0.8842,0.8488
48337,TX,Montague,0.6776,0.7072,0.9484,0.4443,0.2696
48339,TX,Montgomery,0.5293,0.4567,0.4726,0.7377,0.5414
48341,TX,Moore,0.8001,0.6384,0.6738,0.9577,0.8342
48343,TX,Morris,0.7915,0.6738,0.9656,0.7495,0.4583
48345,TX,Motley,0.4446,0.3654,0.9602,0.5697,0.0882
48347,TX,Nacogdoches,0.9965,0.9844,0.9211,0.8011,0.9978
48349,TX,Navarro,0.958,0.9042,0.9828,0.837,0.775
48351,TX,Newton,0.8596,0.9306,0.6171,0.6445,0.774
48353,TX,Nolan,0.9707,0.8854,0.9959,0.8485,0.7947
48355,TX,Nueces,0.9233,0.9176,0.7527,0.9669,0.846
48357,TX,Ochiltree,0.8109,0.7874,0.8746,0.9131,0.4583
48359,TX,Oldham,0.1528,0.1286,0.0672,0.6127,0.3679
48361,TX,Orange,0.6206,0.4618,0.839,0.5481,0.5777
48363,TX,Palo Pinto,0.7887,0.7578,0.9166,0.6292,0.5102
48365,TX,Panola,0.6954,0.5347,0.8004,0.6445,0.6824
48367,TX,Parker,0.3116,0.4001,0.2782,0.5035,0.2553
48369,TX,Parmer,0.5748,0.5831,0.4714,0.9507,0.3456
48371,TX,Pecos,0.9115,0.6031,0.6856,0.9752,0.999
48373,TX,Polk,0.9453,0.937,0.9481,0.6674,0.8539
48375,TX,Potter,0.9774,0.9332,0.8574,0.9071,0.9914
48377,TX,Presidio,0.9994,0.9975,1,0.986,0.6496
48379,TX,Rains,0.4115,0.4739,0.5554,0.4535,0.2384
48381,TX,Randall,0.3584,0.2584,0.3991,0.6795,0.4179
48383,TX,Reagan,0.4936,0.6626,0.2069,0.9707,0.2241
48385,TX,Real,0.8106,0.5977,0.9605,0.627,0.7546
48387,TX,Red River,0.6509,0.7919,0.2575,0.6416,0.5961
48389,TX,Reeves,0.9042,0.9141,0.5745,0.9793,0.8912
48391,TX,Refugio,0.929,0.8418,0.9946,0.9188,0.5567
48393,TX,Roberts,0.1139,0.0777,0.1467,0.4586,0.2594
48395,TX,Robertson,0.8568,0.7616,0.9488,0.8208,0.6343
48397,TX,Rockwall,0.1407,0.1088,0.366,0.684,0.0942
48399,TX,Runnels,0.543,0.5904,0.9048,0.7794,0.0827
48401,TX,Rusk,0.7979,0.7301,0.74,0.7575,0.7412
48403,TX,Sabine,0.5239,0.8848,0.4239,0.4605,0.0977
48405,TX,San Augustine,0.9389,0.92490000000000006,0.9351,0.6929,0.8482
48407,TX,San Jacinto,0.7231,0.8877,0.7642,0.6308,0.2206
48409,TX,San Patricio,0.9201,0.8533,0.9745,0.9363,0.6451
48411,TX,San Saba,0.7763,0.7938,0.6957,0.7514,0.5757
48413,TX,Schleicher,0.7069,0.9348,0.6572,0.9083,0.1082
48415,TX,Scurry,0.7699,0.6897,0.6092,0.8673,0.7441
48417,TX,Shackelford,0.7416,0.6467,0.9847,0.4535,0.3504
48419,TX,Shelby,0.9596,0.8943,0.9911,0.7775,0.775
48421,TX,Sherman,0.4198,0.4064,0.443,0.8568,0.2314
48423,TX,Smith,0.8189,0.7737,0.7603,0.7995,0.7116
48425,TX,Somervell,0.5481,0.4666,0.6865,0.5538,0.4987
48427,TX,Starr,0.986,0.9955,0.9787,1,0.64
48429,TX,Stephens,0.9589,0.9752,0.9621,0.6785,0.7603
48431,TX,Sterling,0.2511,0.2899,0.3768,0.7753,0.0958
48433,TX,Stonewall,0.4962,0.5637,0.3466,0.6384,0.4083
48435,TX,Sutton,0.7495,0.7158,0.8819,0.9586,0.3065
48437,TX,Swisher,0.9796,0.9799,0.9729,0.8943,0.802
48439,TX,Tarrant,0.7476,0.7463,0.7088,0.8927,0.4628
48441,TX,Taylor,0.7696,0.5834,0.7998,0.7651,0.7855
48443,TX,Terrell,0.162,0.3339,0.5356,0.901,0.001
48445,TX,Terry,0.987,0.9764,0.9564,0.9179,0.9268
48447,TX,Throckmorton,0.402,0.5961,0.796,0.4535,0.0363
48449,TX,Titus,0.8724,0.8453,0.936,0.9023,0.536
48451,TX,Tom Green,0.8262,0.6299,0.7616,0.8616,0.8959
48453,TX,Travis,0.578,0.5388,0.1448,0.8832,0.7635
48455,TX,Trinity,0.9198,0.9192,0.9819,0.577,0.6369
48457,TX,Tyler,0.9131,0.8724,0.6999,0.5672,0.9854
48459,TX,Upshur,0.6932,0.7034,0.8523,0.5509,0.4004
48461,TX,Upton,0.501,0.2724,0.6655,0.92490000000000006,0.5032
48463,TX,Uvalde,0.9885,0.9319,0.9968,0.9742,0.8765
48465,TX,Val Verde,0.9866,0.8912,0.9771,0.9885,0.9717
48467,TX,Van Zandt,0.5792,0.5792,0.8081,0.493,0.323
48469,TX,Victoria,0.8883,0.816,0.8826,0.9048,0.7731
48471,TX,Walker,0.8412,0.8036,0.0907,0.8285,0.9981
48473,TX,Waller,0.8526,0.789,0.5703,0.9099,0.9004
48475,TX,Ward,0.7314,0.7241,0.7072,0.9262,0.4354
48477,TX,Washington,0.7619,0.5579,0.5624,0.7543,0.9383
48479,TX,Webb,0.9771,0.9901,0.8912,0.9987,0.8122
48481,TX,Wharton,0.951,0.8899,0.9577,0.9048,0.845
48483,TX,Wheeler,0.8138,0.7638,0.9882,0.6986,0.2912
48485,TX,Wichita,0.8285,0.7654,0.7177,0.7406,0.8358
48487,TX,Wilbarger,0.9402,0.9672,0.788,0.8189,0.8215
48489,TX,Willacy,0.9605,0.9742,0.9287,0.993,0.7002
48491,TX,Williamson,0.3444,0.3068,0.5178,0.8071,0.1846
48493,TX,Wilson,0.4036,0.3176,0.4166,0.8297,0.3444
48495,TX,Winkler,0.5668,0.4478,0.647,0.9491,0.4112
48497,TX,Wise,0.585,0.5248,0.7909,0.6073,0.3994
48499,TX,Wood,0.7056,0.6053,0.838,0.5162,0.6302
48501,TX,Yoakum,0.4831,0.6404,0.2845,0.9593,0.1875
48503,TX,Young,0.5391,0.4955,0.902,0.5866,0.2126
48505,TX,Zapata,0.9962,0.992,0.985,0.9984,0.8736
48507,TX,Zavala,0.9357,0.8943,0.9892,0.9978,0.4911
49001,UT,Beaver,0.0974,0.1356,0.4389,0.4736,0.0223
49003,UT,Box Elder,0.1626,0.1652,0.3628,0.4147,0.1502
49005,UT,Cache,0.3682,0.3348,0.2864,0.4885,0.5051
49007,UT,Carbon,0.5945,0.6607,0.6703,0.5035,0.3771
49009,UT,Daggett,0.0153,0.0019,0.0057,0.0105,0.5573
49011,UT,Davis,0.0659,0.0296,0.2597,0.4949,0.1031
49013,UT,Duchesne,0.5894,0.6887,0.5102,0.4535,0.4666
49015,UT,Emery,0.156,0.098,0.5866,0.289,0.1754
49017,UT,Garfield,0.4026,0.4217,0.6996,0.3616,0.2257
49019,UT,Grand,0.5815,0.4392,0.6047,0.5181,0.7352
49021,UT,Iron,0.4943,0.6671,0.3931,0.4459,0.3065
49023,UT,Juab,0.1986,0.1614,0.507,0.2658,0.2212
49025,UT,Kane,0.3109,0.3469,0.627,0.3001,0.191
49027,UT,Millard,0.3969,0.3431,0.81,0.4949,0.1779
49029,UT,Morgan,3e-4,0.0032,0.0391,0.1445,6e-4
49031,UT,Piute,0.2998,0.6407,0.3819,0.0506,0.0926
49033,UT,Rich,0.1362,0.0713,0.8596,0.3421,0.0452
49035,UT,Salt Lake,0.4363,0.3342,0.3733,0.6763,0.5245
49037,UT,San Juan,0.9328,0.8361,0.9083,0.9032,0.9017
49039,UT,Sanpete,0.457,0.5105,0.2215,0.4319,0.5786
49041,UT,Sevier,0.4449,0.5691,0.5885,0.2562,0.2502
49043,UT,Summit,0.0796,0.0426,0.289,0.4701,0.1194
49045,UT,Tooele,0.2591,0.2272,0.5169,0.5181,0.1992
49047,UT,Uintah,0.6308,0.7677,0.38,0.5363,0.5194
49049,UT,Utah,0.2839,0.2304,0.1868,0.5181,0.5099
49051,UT,Wasatch,0.0652,0.0764,0.0923,0.4949,0.1133
49053,UT,Washington,0.4634,0.3717,0.7702,0.4799,0.3367
49055,UT,Wayne,0.3587,0.3962,0.7623,0.2613,0.1741
49057,UT,Weber,0.3275,0.2075,0.5366,0.6114,0.3584
50001,VT,Addison,0.1394,0.1738,0.0436,0.2336,0.4367
50003,VT,Bennington,0.3167,0.2852,0.3119,0.1655,0.6034
50005,VT,Caledonia,0.339,0.2505,0.317,0.1445,0.7368
50007,VT,Chittenden,0.2132,0.1792,0.0286,0.3794,0.7371
50009,VT,Essex,0.3106,0.5726,0.4959,0.0863,0.1171
50011,VT,Franklin,0.1232,0.2769,0.0646,0.1655,0.182
50013,VT,Grand Isle,0.007,0.17,0.0121,0.2409,0.0038
50015,VT,Lamoille,0.1636,0.2651,0.0525,0.1359,0.3927
50017,VT,Orange,0.1321,0.2292,0.0659,0.0773,0.3103
50019,VT,Orleans,0.3129,0.3835,0.2476,0.0977,0.5073
50021,VT,Rutland,0.3237,0.2206,0.0894,0.1066,0.9427
50023,VT,Washington,0.1973,0.1496,0.1489,0.1655,0.5847
50025,VT,Windham,0.38,0.3733,0.4032,0.2241,0.506
50027,VT,Windsor,0.1346,0.1856,0.1346,0.1181,0.2804
51001,VA,Accomack,0.8775,0.832,0.7183,0.795,0.8816
51003,VA,Albemarle,0.2425,0.1766,0.1343,0.6015,0.4901
51005,VA,Alleghany,0.3991,0.2826,0.4507,0.2753,0.67
51007,VA,Amelia,0.4067,0.4491,0.2979,0.6464,0.3434
51009,VA,Amherst,0.3479,0.3864,0.1537,0.6267,0.4223
51011,VA,Appomattox,0.1954,0.2094,0.2422,0.5977,0.1604
51013,VA,Arlington,0.1929,0.071,0.0124,0.7855,0.8405
51015,VA,Augusta,0.1922,0.2323,0.0993,0.3141,0.3666
51017,VA,Bath,0.3361,0.7314,0.0582,0.2562,0.2406
51019,VA,Bedford,0.0735,0.0882,0.0996,0.4055,0.1454
51021,VA,Bland,0.2288,0.2397,0.0974,0.1655,0.5901
51023,VA,Botetourt,0.0118,0.0191,0.0471,0.2148,0.0563
51025,VA,Brunswick,0.8698,0.8959,0.6248,0.922,0.7397
51027,VA,Buchanan,0.6318,0.8638,0.3386,0.1066,0.6009
51029,VA,Buckingham,0.775,0.8345,0.3889,0.7794,0.7209
51031,VA,Campbell,0.3682,0.3727,0.423,0.5621,0.2931
51033,VA,Caroline,0.3256,0.2069,0.338,0.7575,0.422
51035,VA,Carroll,0.3947,0.6187,0.5452,0.1359,0.1706
51036,VA,Charles City,0.2826,0.4357,0.147,0.9099,0.113
51037,VA,Charlotte,0.7966,0.8285,0.7944,0.7066,0.5334
51041,VA,Chesterfield,0.2785,0.2231,0.6442,0.7842,0.106
51043,VA,Clarke,0.0859,0.2094,0.1362,0.4478,0.0296
51045,VA,Craig,0.0299,0.0356,0.0621,0.0038,0.2091
51047,VA,Culpeper,0.4764,0.3947,0.542,0.6951,0.4338
51049,VA,Cumberland,0.3845,0.4131,0.5223,0.7543,0.1579
51051,VA,Dickenson,0.7177,0.8202,0.6394,0.0067,0.7689
51053,VA,Dinwiddie,0.4589,0.5939,0.1391,0.7699,0.3635
51057,VA,Essex,0.8342,0.9243,0.6919,0.8463,0.5006
51059,VA,Fairfax,0.2623,0.1575,0.2801,0.8765,0.3208
51061,VA,Fauquier,0.0815,0.1158,0.3288,0.557,0.0201
51063,VA,Floyd,0.0993,0.3043,0.0446,0.1945,0.1006
51065,VA,Fluvanna,0.1018,0.0789,0.0968,0.5866,0.2094
51067,VA,Franklin,0.4236,0.4615,0.2177,0.4055,0.5703
51069,VA,Frederick,0.2161,0.1824,0.387,0.5035,0.2139
51071,VA,Giles,0.133,0.1996,0.0987,0.1127,0.2922
51073,VA,Gloucester,0.0637,0.2416,0.056,0.4736,0.0162
51075,VA,Goochland,0.0538,0.0245,0.035,0.5831,0.2412
51077,VA,Grayson,0.5722,0.5764,0.7549,0.3396,0.4348
51079,VA,Greene,0.288,0.3097,0.4933,0.5341,0.1687
51081,VA,Greensville,0.7603,0.823,0.064,0.9421,0.922
51083,VA,Halifax,0.7015,0.5971,0.8724,0.7985,0.4239
51085,VA,Hanover,0.0191,0.0331,0.0379,0.4914,0.0582
51087,VA,Henrico,0.3612,0.2957,0.4994,0.8631,0.2183
51089,VA,Henry,0.7912,0.8221,0.6932,0.6891,0.6244
51091,VA,Highland,0.0926,0.3399,0.1668,0.0458,0.0274
51093,VA,Isle of Wight,0.3412,0.3803,0.55,0.6805,0.1334
51095,VA,James City,0.1894,0.1041,0.4045,0.6251,0.2031
51097,VA,King and Queen,0.0452,0.1419,0.0172,0.7257,0.0312
51099,VA,King George,0.0525,0.099,0.155,0.6496,0.0153
51101,VA,King William,0.0057,0.0535,0.0366,0.5939,0.0022
51103,VA,Lancaster,0.4134,0.6114,0.4214,0.7139,0.0933
51105,VA,Lee,0.8787,0.943,0.8014,0.2046,0.8692
51107,VA,Loudoun,0.0952,0.0302,0.3125,0.8421,0.0872
51109,VA,Louisa,0.331,0.4841,0.1674,0.5751,0.2508
51111,VA,Lunenburg,0.8183,0.726,0.8962,0.8027,0.6419
51113,VA,Madison,0.1811,0.367,0.1563,0.4634,0.0764
51115,VA,Mathews,0.1254,0.3278,0.1623,0.4411,0.0283
51117,VA,Mecklenburg,0.6525,0.4879,0.7702,0.7919,0.5872
51119,VA,Middlesex,0.2928,0.5051,0.1003,0.5815,0.2011
51121,VA,Montgomery,0.3132,0.3447,0.0067,0.4914,0.9128
51125,VA,Nelson,0.2285,0.2406,0.0414,0.5315,0.5165
51127,VA,New Kent,0.0092,0.0503,0.007,0.5716,0.0401
51131,VA,Northampton,0.7778,0.584,0.8666,0.8463,0.6878
51133,VA,Northumberland,0.1534,0.4239,0.1101,0.6916,0.0165
51135,VA,Nottoway,0.8332,0.7419,0.7521,0.8517,0.8052
51137,VA,Orange,0.3943,0.4268,0.3294,0.5815,0.3361
51139,VA,Page,0.3348,0.6932,0.2896,0.1852,0.1168
51141,VA,Patrick,0.3246,0.3415,0.3736,0.3332,0.3708
51143,VA,Pittsylvania,0.6712,0.6416,0.676,0.6353,0.5675
51145,VA,Powhatan,0.0045,0.0442,0.0076,0.4535,0.0261
51147,VA,Prince Edward,0.8514,0.8692,0.2877,0.7826,0.9548
51149,VA,Prince George,0.3918,0.3791,0.1878,0.8485,0.3978
51153,VA,Prince William,0.443,0.3915,0.5544,0.9169,0.218
51155,VA,Pulaski,0.3329,0.3644,0.2966,0.3001,0.4411
51157,VA,Rappahannock,0.0726,0.3409,0.1375,0.3705,0.0035
51159,VA,Richmond,0.6088,0.5808,0.2129,0.7877,0.7645
51161,VA,Roanoke,0.1197,0.0796,0.2355,0.4443,0.2075
51163,VA,Rockbridge,0.1865,0.366,0.2046,0.2508,0.1079
51165,VA,Rockingham,0.254,0.282,0.2451,0.3762,0.3278
51167,VA,Russell,0.4243,0.7323,0.2362,0.0239,0.3288
51169,VA,Scott,0.4669,0.4456,0.5258,0.0239,0.6964
51171,VA,Shenandoah,0.359,0.5124,0.5318,0.4055,0.14
51173,VA,Smyth,0.7807,0.7107,0.9325,0.1515,0.7813
51175,VA,Southampton,0.4402,0.3164,0.2734,0.7842,0.6063
51177,VA,Spotsylvania,0.2699,0.3218,0.3361,0.7139,0.1337
51179,VA,Stafford,0.2311,0.106,0.4949,0.7973,0.2161
51181,VA,Surry,0.5341,0.5401,0.4631,0.8603,0.352
51183,VA,Sussex,0.7903,0.7588,0.3323,0.9332,0.8711
51185,VA,Tazewell,0.6254,0.7365,0.4125,0.1655,0.7234
51187,VA,Warren,0.3727,0.5064,0.2113,0.4243,0.3482
51191,VA,Washington,0.2724,0.3978,0.2145,0.0773,0.3806
51193,VA,Westmoreland,0.5913,0.8886,0.6053,0.7514,0.063
51195,VA,Wise,0.803,0.9023,0.3332,0.2778,0.9328
51197,VA,Wythe,0.2708,0.3215,0.5665,0.1623,0.2015
51199,VA,York,0.2126,0.1184,0.4863,0.6827,0.1903
51510,VA,Alexandria City,0.3285,0.2801,0.0236,0.8666,0.7307
51520,VA,Bristol City,0.7915,0.9083,0.7979,0.3908,0.4959
51530,VA,Buena Vista City,0.5312,0.7731,0.1018,0.3845,0.5821
51540,VA,Charlottesville City,0.5662,0.6216,0.0468,0.7301,0.8456
51550,VA,Chesapeake City,0.3873,0.3122,0.5563,0.8256,0.2304
51570,VA,Colonial Heights City,0.5503,0.5048,0.9122,0.663,0.1887
51580,VA,Covington City,0.1432,0.2187,0.2062,0.5407,0.0866
51590,VA,Danville City,0.9841,0.9564,0.971,0.9176,0.9208
51595,VA,Emporia City,0.9854,0.9968,0.8374,0.9726,0.8877
51600,VA,Fairfax City,0.2508,0.1413,0.0697,0.837,0.5939
51610,VA,Falls Church City,0.2085,0.028,0.4927,0.6655,0.4386
51620,VA,Franklin City,0.8081,0.825,0.943,0.9392,0.2718
51630,VA,Fredericksburg City,0.726,0.5872,0.2813,0.8094,0.9462
51640,VA,Galax City,0.9978,0.9946,0.9997,0.6496,0.8717
51650,VA,Hampton City,0.7053,0.612,0.4952,0.9386,0.6887
51660,VA,Harrisonburg City,0.837,0.9055,0.1553,0.732,0.9618
51670,VA,Hopewell City,0.9087,0.9484,0.8988,0.8969,0.591
51678,VA,Lexington City,0.1763,0.4023,0,0.5579,0.6553
51680,VA,Lynchburg City,0.7845,0.7798,0.1811,0.7689,0.9542
51683,VA,Manassas City,0.6805,0.6773,0.7136,0.9252,0.3447
51685,VA,Manassas Park City,0.6731,0.7142,0.7031,0.9545,0.2721
51690,VA,Martinsville City,0.9208,0.8154,0.992,0.908,0.585
51700,VA,Newport News City,0.8705,0.6973,0.725,0.915,0.9424
51710,VA,Norfolk City,0.8822,0.8927,0.3374,0.9087,0.9488
51720,VA,Norton City,0.7123,0.881,0.5264,0.1779,0.6248
51730,VA,Petersburg City,0.9752,0.986,0.8676,0.9879,0.8418
51735,VA,Poquoson City,0.0013,0.0022,0.0309,0.3046,0.006
51740,VA,Portsmouth City,0.8084,0.7833,0.5376,0.9398,0.7677
51750,VA,Radford City,0.4185,0.8141,3e-4,0.4981,0.7957
51760,VA,Richmond City,0.8549,0.9128,0.3157,0.9192,0.8654
51770,VA,Roanoke City,0.8335,0.908,0.5668,0.8094,0.6655
51775,VA,Salem City,0.3985,0.2775,0.2244,0.4656,0.7667
51790,VA,Staunton City,0.584,0.4847,0.513,0.5407,0.7276
51800,VA,Suffolk City,0.4297,0.4602,0.3705,0.8826,0.2247
51810,VA,Virginia Beach City,0.3211,0.2858,0.3221,0.7801,0.281
51820,VA,Waynesboro City,0.6693,0.7206,0.9074,0.6289,0.2196
51830,VA,Williamsburg City,0.4771,0.5251,0.0738,0.7066,0.7024
51840,VA,Winchester City,0.8635,0.7721,0.8899,0.7377,0.7963
53001,WA,Adams,0.9656,0.9545,0.8781,0.9507,0.908
53003,WA,Asotin,0.3721,0.5165,0.4026,0.3332,0.2355
53005,WA,Benton,0.5426,0.3596,0.8495,0.6862,0.4141
53007,WA,Chelan,0.7788,0.501,0.9424,0.711,0.7871
53009,WA,Clallam,0.6229,0.5678,0.5748,0.5159,0.6731
53011,WA,Clark,0.3915,0.3151,0.4602,0.5866,0.4131
53013,WA,Columbia,0.2705,0.1114,0.8676,0.4605,0.2002
53015,WA,Cowlitz,0.7066,0.536,0.8638,0.5137,0.7129
53017,WA,Douglas,0.823,0.543,0.9898,0.7575,0.641
53019,WA,Ferry,0.7871,0.6375,0.7782,0.6458,0.8431
53021,WA,Franklin,0.8969,0.8323,0.8717,0.9233,0.8116
53023,WA,Garfield,0.0888,0.1235,0.2673,0.3574,0.0665
53025,WA,Grant,0.9029,0.839,0.8778,0.8609,0.8415
53027,WA,Grays Harbor,0.8122,0.6273,0.768,0.5598,0.9465
53029,WA,Island,0.2938,0.2756,0.2406,0.5697,0.3838
53031,WA,Jefferson,0.3695,0.388,0.4087,0.4023,0.3638
53033,WA,King,0.3743,0.1986,0.0541,0.8081,0.8864
53035,WA,Kitsap,0.3081,0.1897,0.2336,0.6104,0.5875
53037,WA,Kittitas,0.3008,0.5245,0.0083,0.5162,0.5948
53039,WA,Klickitat,0.5764,0.6365,0.4873,0.5172,0.4838
53041,WA,Lewis,0.7743,0.6588,0.8625,0.507,0.753
53043,WA,Lincoln,0.154,0.084,0.5722,0.289,0.1973
53045,WA,Mason,0.5958,0.5369,0.7798,0.5589,0.4357
53047,WA,Okanogan,0.9532,0.8612,0.9965,0.7419,0.7661
53049,WA,Pacific,0.6572,0.464,0.8329,0.5439,0.7062
53051,WA,Pend Oreille,0.4214,0.3956,0.4723,0.4112,0.4456
53053,WA,Pierce,0.5302,0.3504,0.4341,0.7292,0.732
53055,WA,San Juan,0.1244,0.191,0.0554,0.3736,0.2307
53057,WA,Skagit,0.5484,0.4255,0.6728,0.6384,0.5379
53059,WA,Skamania,0.3043,0.3943,0.402,0.4023,0.2027
53061,WA,Snohomish,0.3523,0.225,0.2339,0.7043,0.5929
53063,WA,Spokane,0.5153,0.3883,0.3469,0.4822,0.8221
53065,WA,Stevens,0.4478,0.4335,0.5968,0.4243,0.3711
53067,WA,Thurston,0.3724,0.3259,0.2855,0.6353,0.4459
53069,WA,Wahkiakum,0.1706,0.2314,0.2167,0.4411,0.1467
53071,WA,Walla Walla,0.7623,0.5786,0.5878,0.6655,0.9344
53073,WA,Whatcom,0.5277,0.444,0.1123,0.5751,0.9198
53075,WA,Whitman,0.5213,0.6502,0.0102,0.5831,0.9398
53077,WA,Yakima,0.957,0.9558,0.92490000000000006,0.9131,0.8135
54001,WV,Barbour,0.3819,0.5538,0.1025,0.126,0.592
54003,WV,Berkeley,0.366,0.3842,0.2693,0.4949,0.4246
54005,WV,Boone,0.4246,0.6435,0.3552,0.0057,0.3724
54007,WV,Braxton,0.4593,0.6155,0.2088,0.2508,0.5236
54009,WV,Brooke,0.2934,0.1149,0.4491,0.1181,0.7928
54011,WV,Cabell,0.7129,0.7852,0.318,0.3304,0.8784
54013,WV,Calhoun,0.3749,0.6464,0.2066,0.001,0.3568
54015,WV,Clay,0.6095,0.8001,0.4803,0.0013,0.6073
54017,WV,Doddridge,0.2769,0.3638,0.1757,0.0506,0.5025
54019,WV,Fayette,0.6181,0.7104,0.4468,0.2241,0.6887
54021,WV,Gilmer,0.4745,0.6206,0.0191,0.5315,0.8227
54023,WV,Grant,0.3609,0.605,0.3654,0.0239,0.246
54025,WV,Greenbrier,0.5274,0.6512,0.4115,0.2702,0.5137
54027,WV,Hampshire,0.3405,0.5754,0.2482,0.0589,0.3078
54029,WV,Hancock,0.3934,0.514,0.3612,0.1779,0.394
54031,WV,Hardy,0.2588,0.3272,0.5407,0.3304,0.1429
54033,WV,Harrison,0.4195,0.4227,0.3262,0.1515,0.6547
54035,WV,Jackson,0.1992,0.3052,0.2104,0.0201,0.2871
54037,WV,Jefferson,0.1852,0.2454,0.0477,0.5035,0.3157
54039,WV,Kanawha,0.535,0.4838,0.4866,0.4007,0.6776
54041,WV,Lewis,0.4863,0.5452,0.2772,0.1445,0.7425
54043,WV,Lincoln,0.3905,0.5442,0.3915,0.0086,0.401
54045,WV,Logan,0.6811,0.831,0.5181,0.0458,0.725
54047,WV,McDowell,0.7524,0.8641,0.3962,0.3574,0.8014
54049,WV,Marion,0.423,0.4061,0.5239,0.2409,0.4873
54051,WV,Marshall,0.141,0.2482,0.2603,0.0223,0.1658
54053,WV,Mason,0.2492,0.2645,0.1604,0.0302,0.6095
54055,WV,Mercer,0.8218,0.7664,0.9271,0.3304,0.7791
54057,WV,Mineral,0.3622,0.2623,0.7476,0.1852,0.4055
54059,WV,Mingo,0.6754,0.8536,0.5417,0.0506,0.6435
54061,WV,Monongalia,0.4504,0.5722,0.0115,0.3972,0.9166
54063,WV,Monroe,0.3593,0.6213,0.4243,0.0385,0.1916
54065,WV,Morgan,0.0942,0.4118,0.0417,0.0812,0.049
54067,WV,Nicholas,0.3654,0.5178,0.5633,0.0156,0.2562
54069,WV,Ohio,0.4793,0.4007,0.4911,0.2702,0.7075
54071,WV,Pendleton,0.2432,0.2941,0.2209,0.1445,0.4039
54073,WV,Pleasants,0.3533,0.4093,0.2514,0.0547,0.6108
54075,WV,Pocahontas,0.5315,0.6334,0.1741,0.0038,0.8819
54077,WV,Preston,0.4405,0.4835,0.1512,0.2855,0.7304
54079,WV,Putnam,0.0834,0.0993,0.2021,0.0863,0.1773
54081,WV,Raleigh,0.7183,0.6518,0.7677,0.4112,0.7247
54083,WV,Randolph,0.4866,0.585,0.0948,0.1852,0.8498
54085,WV,Ritchie,0.2377,0.4825,0.5532,0.0169,0.0621
54087,WV,Roane,0.5229,0.7708,0.4978,0.0643,0.3469
54089,WV,Summers,0.7199,0.5385,0.7078,0.2454,0.951
54091,WV,Taylor,0.3539,0.4042,0.5025,0.0643,0.408
54093,WV,Tucker,0.225,0.2126,0.3377,0.0086,0.4325
54095,WV,Tyler,0.1588,0.4354,0.1862,0.013,0.0843
54097,WV,Upshur,0.6009,0.7333,0.1846,0.1066,0.8733
54099,WV,Wayne,0.3635,0.5589,0.2794,0.013,0.3934
54101,WV,Webster,0.5439,0.7734,0.3689,0.0032,0.5452
54103,WV,Wetzel,0.268,0.5162,0.2075,0.0169,0.2409
54105,WV,Wirt,0.3606,0.5156,0.1801,0.0169,0.5551
54107,WV,Wood,0.3711,0.4214,0.5455,0.0863,0.3857
